	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00690	0.958346408850707	0.948681012295613	0.972352652875935	0.985336475926689	0.959083295837838	0.946674240727776	0.978990365532139	0.931516904243566	0.993224193047159	0.813861922739303	0.930508700562477	0.92603474250406	0.93479874468477	0.815456250830459	0.909225813060067	0.995483612459813	0.867152130341623	0.870008387729051	0.844553638699656	0.815563124211422	0.984025771492562	0.985463085138338	0.951643458851004	0.923229148851781	0.913127758161873	0.948637009835652	0.92209938183543	0.915731621009979	0.909844188763082	0.944055588347988	0.866017996341763	1	0.906339870270011	0.975292944653275	0.971245447287203	0.976299691937922	0.973781028621809	0.972845924448458	0.970658672371557	0.973733232647399	0.943158765452824	0.971756449671608	0.971432192438199	0.929359702416266	0.888927858509575	0.985459423562334	0.966493100609878	0.841790658845905	0.974531806372855	0.957456003723907	0.988094246988083	0.959680329327689	0.959634770206081	0.934741404064356
D00730	0.93121727194206	0.950940786434388	0.932703357060673	0.913207875809658	0.944431902229321	0.951840551387546	0.953327205179659	0.942824133474216	0.923714094856156	0.884552019437569	0.958056067479882	0.934038894480991	0.953600037437102	0.90443390317503	0.965852661274242	0.903741850909249	0.933400749330721	0.94308568163066	0.840717594297033	0.88702394778229	0.922926396882997	0.881638418531021	0.945476925822688	0.937878062794798	0.957464799148004	0.948683937727748	0.94874586367771	0.95350720259123	0.943696030725076	0.96150256845255	0.947126532201409	0.906339870270011	1	0.872564569475106	0.898628024502523	0.91463793417456	0.906521932142953	0.908309004889224	0.904016380444508	0.931565508058922	0.924864665438408	0.893465050766639	0.924957597010193	0.905212892294631	0.920807785219391	0.882757536261222	0.933003591180299	0.918302053472283	0.940959665495886	0.959464013391919	0.887846399233898	0.912633024382588	0.808733392079581	0.869879425949825
D00898	0.972045499867089	0.939406961807181	0.96893799001605	0.98020238499133	0.934936173180863	0.921685314348533	0.961476270458757	0.88404279309345	0.970365216017344	0.733133591613299	0.910253607564132	0.889930037790014	0.935183924914941	0.737237458877599	0.887208806305517	0.974575299958017	0.864055496438368	0.869638014351471	0.796618536716873	0.738195229640454	0.955137800524661	0.982711435987142	0.939102445801793	0.939907531849894	0.881737406043987	0.927664017616494	0.923152227675608	0.883598648542563	0.920844484012993	0.935107322416746	0.843832403602877	0.975292944653275	0.872564569475106	1	0.977901863455176	0.98452267279557	0.976097624008951	0.977791732593003	0.978844923227869	0.982468165679531	0.962701136041415	0.989366175866288	0.97123898668706	0.963631214298529	0.817400556502802	0.991418222635171	0.967940467567663	0.748532285504575	0.943447326973242	0.946631046952245	0.971631463599599	0.914562748683235	0.945066720593438	0.973053626712215
D00930	0.976856903262341	0.956028841788501	0.97497745225885	0.977102886293606	0.948677183154778	0.945565073201464	0.972484365607147	0.904423669092927	0.97424605920023	0.799611462933014	0.95289581200928	0.932859541874526	0.951736580484701	0.805169188482417	0.924551762540884	0.97250677707734	0.885611500281802	0.893678113247287	0.830114430748222	0.777589131227326	0.949328515899323	0.963629344810535	0.955313243735311	0.951285809468384	0.903539397818516	0.94420188371318	0.940763316553309	0.909106703555407	0.938582381324806	0.951751609258587	0.887245204111621	0.971245447287203	0.898628024502523	0.977901863455176	1	0.983943846673513	0.992886498768032	0.990800908288779	0.991107455390668	0.981455369983812	0.979684403711784	0.982149155000311	0.977830765094916	0.968210227412509	0.84940941252981	0.983410198058304	0.976565072860736	0.802768605394758	0.964730554263504	0.964610889438093	0.961111318539897	0.926953264487722	0.936030318852567	0.963504644832699
D00950	0.983814243723096	0.963375758863045	0.980389611600756	0.981064188764466	0.953584304937275	0.959746803627348	0.979373351114796	0.913860913167257	0.979445338515148	0.803581924488562	0.952473120697425	0.93921095131429	0.963358723172711	0.814628413237126	0.933436316697188	0.976206893498756	0.904857268707201	0.908374715612182	0.836572914036192	0.794548613509849	0.964520166607527	0.976893521227225	0.96170848763298	0.965364942747782	0.919441629133861	0.958306286008867	0.959036740119331	0.930839743254615	0.954753544103719	0.965592021358789	0.903632537546394	0.976299691937922	0.91463793417456	0.98452267279557	0.983943846673513	1	0.983162296082345	0.975601530704713	0.986139581711528	0.989132980551169	0.976184833753205	0.984440471400277	0.982421506524756	0.978178405808655	0.868437890458615	0.982476593903517	0.978521468928567	0.817844893189945	0.969502770820993	0.979584135133043	0.967694360703245	0.935400192309365	0.925902297101166	0.967496677915962
D00951	0.976459699613248	0.956695054433009	0.974338726656148	0.976871223478848	0.9515517631918	0.960423320787523	0.975101550708747	0.910790782646756	0.976318403084067	0.803848370866339	0.95096531685541	0.928246807138225	0.952919986163636	0.809619248628956	0.927109624718449	0.974035756810464	0.900386934805159	0.906460825818349	0.874634130941911	0.791191220340151	0.956358747250606	0.965244463692762	0.957730565978449	0.951770146269781	0.909773950203396	0.946821614643503	0.942940968501565	0.915240231474481	0.939600895358169	0.954823708167413	0.890561621984788	0.973781028621809	0.906521932142953	0.976097624008951	0.992886498768032	0.983162296082345	1	0.986481323960195	0.997004188365612	0.980580587952654	0.976289105469118	0.979862386081659	0.975856535562993	0.964290705548392	0.857447023711401	0.980524339275574	0.975636354085496	0.811085842321552	0.965817186845291	0.966738811853594	0.964151371055287	0.931632833164767	0.936068234551004	0.960585214621017
D00954	0.978742631026929	0.963386131541957	0.981521758296533	0.984132646293771	0.959969369943969	0.937986302633636	0.976666656452025	0.924543488778816	0.976413479033838	0.793112700571049	0.948499190272648	0.914307202364976	0.955063434078477	0.794553273833974	0.926600376438868	0.973518102073136	0.894453526306433	0.902763887447942	0.82666675317573	0.792368879337827	0.958277685277119	0.965537435744459	0.962749257647346	0.952291960682187	0.917082432176726	0.948750655780039	0.938531755875936	0.908829127497308	0.93799744473876	0.957997295880196	0.883721958265201	0.972845924448458	0.908309004889224	0.977791732593003	0.990800908288779	0.975601530704713	0.986481323960195	1	0.980913313311497	0.97804781993295	0.98016688516028	0.979848540238467	0.980842847383668	0.959948736013739	0.848047857616128	0.987421956468608	0.973255098824307	0.797672945041035	0.961648914484281	0.960326229921931	0.965041787832984	0.928155315298607	0.934722735450299	0.963964164725532
D00956	0.978572459756071	0.951645749291167	0.970813718273674	0.973456970921948	0.944112230113578	0.959105012122231	0.971558703235697	0.899518129684118	0.970650630579527	0.786852013804794	0.944113971285252	0.922896712891339	0.951982930222473	0.796917803127877	0.921176325872947	0.969159590274274	0.897891434292849	0.904435708720578	0.857424997274599	0.775977216288088	0.952301111060262	0.966535254510186	0.951445913810047	0.954108831989796	0.901955787159701	0.940667564058522	0.943483671518706	0.910147271567434	0.941211113090449	0.953931655286713	0.887304618976761	0.970658672371557	0.904016380444508	0.978844923227869	0.991107455390668	0.986139581711528	0.997004188365612	0.980913313311497	1	0.980624116547724	0.976460147949198	0.983136879144932	0.971376759930046	0.972966736845295	0.847325150501813	0.977202999233945	0.976133908443102	0.797811760370132	0.95924231966341	0.966824158501587	0.961629917311408	0.924113413204059	0.935156755663528	0.966904064776646
D00961	0.983111611363001	0.969082100224177	0.980974656135698	0.978625360150169	0.960097953071679	0.958388658876	0.983371614416803	0.923679843419154	0.978314490828849	0.818804209336372	0.960960982099665	0.941011086397707	0.970926259455277	0.829469351927152	0.945146347012428	0.972291983124684	0.913798199631434	0.922389507030856	0.838486322579503	0.81080714147628	0.962318467265594	0.966051656255613	0.967467361801659	0.96787058302567	0.92999612028921	0.962452931281253	0.961975276825354	0.936092003594863	0.95872710984666	0.968108190194932	0.911774566257129	0.973733232647399	0.931565508058922	0.982468165679531	0.981455369983812	0.989132980551169	0.980580587952654	0.97804781993295	0.980624116547724	1	0.979011188246253	0.981468333982339	0.983023321023339	0.973268228576467	0.87504971022517	0.976939526732349	0.984129645510682	0.838277323115428	0.969166487158313	0.978401206948226	0.96157767053335	0.936034115307533	0.913316448746293	0.961211078310155
D00962	0.994526102982797	0.977602706591067	0.982678984963289	0.970607177865807	0.959521865280236	0.95030686068476	0.97630647518036	0.914384447031313	0.953819350169345	0.796044196117743	0.967656961327195	0.917751271066816	0.98235897378278	0.809235136751276	0.95744946146923	0.941317533461247	0.944571412180641	0.954671503119746	0.822680665250903	0.801224717762871	0.9381941453943	0.941912777906883	0.972176353873135	0.987715139868986	0.930624466003474	0.958638564673687	0.971837218661186	0.929574285013203	0.97881336960545	0.972586043928031	0.928989612612944	0.943158765452824	0.924864665438408	0.962701136041415	0.979684403711784	0.976184833753205	0.976289105469118	0.98016688516028	0.976460147949198	0.979011188246253	1	0.97094152741182	0.978079200338881	0.988743441484959	0.842416235608585	0.964435647678424	0.973264754089815	0.797095110144815	0.950819729954659	0.977048614713117	0.934987030106074	0.903706752819144	0.882090229149225	0.975921812024163
D00965	0.974337557097444	0.939715809180327	0.965005038794892	0.973137217042365	0.929455844800435	0.922124990931995	0.963049464194593	0.874915329653389	0.965518114477619	0.739483158753846	0.918955825619361	0.90067290241285	0.943952600984959	0.743895030411963	0.896199841802028	0.969110930498601	0.870532418332521	0.884217966422727	0.789178823229655	0.728606241002281	0.942948887251812	0.974190575954877	0.936624655328469	0.946528693539677	0.8796858067454	0.924297143370714	0.928965320152096	0.883825431066938	0.928764284293058	0.937191981097149	0.851961444750262	0.971756449671608	0.893465050766639	0.989366175866288	0.982149155000311	0.984440471400277	0.979862386081659	0.979848540238467	0.983136879144932	0.981468333982339	0.97094152741182	1	0.969455688830187	0.972200985884242	0.810440003078948	0.984353385063137	0.987916149632157	0.768635353130005	0.938669080622371	0.948275536086463	0.958826044088987	0.901922477354721	0.931207407534723	0.975954674766611
D01115	0.984127484881528	0.981109530829589	0.987046607172908	0.984898135469662	0.975035704085726	0.958955889404532	0.985553705108756	0.943527033426464	0.98120650509911	0.832350903698142	0.966991932301841	0.938317125984942	0.975318332517283	0.840595262369846	0.953436540947669	0.973613282474038	0.920074254002947	0.922706337953339	0.846238343820471	0.832742040044185	0.969496470360833	0.963649158882027	0.979575314560033	0.969162593934951	0.946607276898411	0.972447420347798	0.964516142393	0.945227739867062	0.960797484673198	0.97124727371152	0.917297137002888	0.971432192438199	0.924957597010193	0.97123898668706	0.977830765094916	0.982421506524756	0.975856535562993	0.980842847383668	0.971376759930046	0.983023321023339	0.978079200338881	0.969455688830187	1	0.965577906689594	0.89088124145275	0.980819349117981	0.969867493062257	0.834947365416093	0.978102519911446	0.979349596773427	0.965841755802761	0.945744699253891	0.909115028699297	0.952504705621314
D01132	0.987399817149585	0.956616074640072	0.964438599532523	0.95394508175037	0.930729969167035	0.937715359816652	0.956898654473732	0.876850478408646	0.934790592570347	0.75331735010902	0.9439212312705	0.906072506814992	0.970523013559909	0.772820886524633	0.931983218026947	0.925916857838784	0.923443808935807	0.933602245832883	0.791989942604781	0.749637553392161	0.917608258990199	0.938038579615063	0.948136815581826	0.981851997261481	0.902835032291406	0.936456581857942	0.963999480973439	0.909459866202601	0.971651427082103	0.958791197661718	0.907411902346269	0.929359702416266	0.905212892294631	0.963631214298529	0.968210227412509	0.978178405808655	0.964290705548392	0.959948736013739	0.972966736845295	0.973268228576467	0.988743441484959	0.972200985884242	0.965577906689594	1	0.813451743747109	0.953520179403257	0.967934493105721	0.761129531412341	0.931106739533611	0.966497692250933	0.921297364094696	0.879004863314343	0.867740944530819	0.978135687382446
D01161	0.862882433156651	0.917571648786255	0.892748757119882	0.881418126878879	0.936415860101113	0.936478729320359	0.917325684781055	0.95310764156988	0.913030953078568	0.945236600984053	0.928335146454743	0.932222081579262	0.894469359857575	0.954821711306289	0.928817439522346	0.893022838920171	0.880103581520532	0.858155900160287	0.877596219831307	0.943871039123472	0.923737601282855	0.851771742009069	0.917965252136512	0.862542772698933	0.942089747397105	0.934134945746194	0.897169389611119	0.955008190734378	0.874558410416525	0.919697902960212	0.92696474633825	0.888927858509575	0.920807785219391	0.817400556502802	0.84940941252981	0.868437890458615	0.857447023711401	0.848047857616128	0.847325150501813	0.87504971022517	0.842416235608585	0.810440003078948	0.89088124145275	0.813451743747109	1	0.847177348856232	0.8452493838999	0.942618734747154	0.948461191338637	0.925206137494684	0.881231131975567	0.944208887713234	0.812072008171454	0.772650249626937
D01217	0.972455348653099	0.952388755297571	0.978246322596961	0.990648324497727	0.953621242107662	0.929818321163057	0.972366753103752	0.910711296716784	0.984444523869314	0.771027305588798	0.926350418992355	0.907876346363257	0.94346151705574	0.769272902208588	0.903234031015251	0.987072909524911	0.872423306152392	0.875636463571015	0.817963500321514	0.776120272652651	0.968308176933443	0.986274058168027	0.954969368573524	0.940566857159856	0.902790355330294	0.944141481712731	0.928664096564071	0.900538393237439	0.923540644473685	0.944032644136526	0.859117448642875	0.985459423562334	0.882757536261222	0.991418222635171	0.983410198058304	0.982476593903517	0.980524339275574	0.987421956468608	0.977202999233945	0.976939526732349	0.964435647678424	0.984353385063137	0.980819349117981	0.953520179403257	0.847177348856232	1	0.967514748825478	0.782405968252945	0.961354180485243	0.952902290999867	0.980668612262861	0.934273268724832	0.955242938149874	0.963289479618206
D01294	0.973014490825487	0.952493308356147	0.965122249480148	0.96530359691009	0.940660750027426	0.939606116426897	0.972264453627896	0.896345982535077	0.965986875951797	0.79443400066277	0.946110797483218	0.928041895266248	0.960523187637474	0.802219450626132	0.929027576546774	0.963541420013133	0.896367935902079	0.913632911949172	0.811639066258636	0.773081640884832	0.941619979989093	0.955673496594536	0.948908667042771	0.956127543884678	0.906459745502405	0.94028631101351	0.946319266217134	0.912498865120981	0.945049377003844	0.951408331685884	0.889541965223595	0.966493100609878	0.933003591180299	0.967940467567663	0.976565072860736	0.978521468928567	0.975636354085496	0.973255098824307	0.976133908443102	0.984129645510682	0.973264754089815	0.987916149632157	0.969867493062257	0.967934493105721	0.8452493838999	0.967514748825478	1	0.831706250462737	0.949258708567416	0.9615605755389	0.946398798795384	0.910410870124559	0.903358889648866	0.956952194194779
D01387	0.806948145687961	0.865115296767569	0.837718242305622	0.823322468642889	0.877173804929798	0.895873226643157	0.877938816632359	0.910012093231271	0.867380602457489	0.953141911198539	0.905266148532231	0.928350198220519	0.857600092667866	0.965670761133058	0.909367354145972	0.845416206103284	0.837586086071012	0.83936938447008	0.841201163728555	0.925937537867591	0.861507902858252	0.78517987575938	0.870332446768766	0.816673700597456	0.903875773676222	0.894016597418718	0.85847749835915	0.9186229883665	0.83484664721769	0.870056651250409	0.900115525777537	0.841790658845905	0.918302053472283	0.748532285504575	0.802768605394758	0.817844893189945	0.811085842321552	0.797672945041035	0.797811760370132	0.838277323115428	0.797095110144815	0.768635353130005	0.834947365416093	0.761129531412341	0.942618734747154	0.782405968252945	0.831706250462737	1	0.897545886331565	0.879077527512511	0.812641266191979	0.890244420865239	0.74176684370616	0.70945524869785
D01441	0.962586613481927	0.976633663085401	0.978244035344469	0.975450339480614	0.98071022686229	0.979360129362304	0.986563091877179	0.969112324738653	0.986147247918939	0.893893393222264	0.976075057959386	0.967247875372225	0.959663365214692	0.905524546909516	0.960964342033604	0.976029546408064	0.912403931325452	0.9086436252166	0.886395613802294	0.890195301441289	0.981808747289635	0.955598324319255	0.976428639195178	0.945103371569738	0.958916303657976	0.979365634019469	0.955349723637907	0.964345501690238	0.942858150198309	0.970366166313066	0.933201926027213	0.974531806372855	0.940959665495886	0.943447326973242	0.964730554263504	0.969502770820993	0.965817186845291	0.961648914484281	0.95924231966341	0.969166487158313	0.950819729954659	0.938669080622371	0.978102519911446	0.931106739533611	0.948461191338637	0.961354180485243	0.949258708567416	0.897545886331565	1	0.985385728203195	0.968121983555803	0.977452380808594	0.916100653043727	0.91205861670285
D01689	0.984887402954779	0.989019089570458	0.985898035145793	0.972625552010639	0.98065407439942	0.987631130903174	0.990593706114077	0.959214259790258	0.971701848454489	0.873469568936775	0.987332647546435	0.958998049994525	0.983915042207408	0.893337759071925	0.981237210856977	0.956234878073035	0.953597540431014	0.954182082843349	0.87326725794391	0.879209200233459	0.969083161843659	0.94669537949583	0.984047772460815	0.979983655759632	0.966274676692455	0.984667327871425	0.982565335571037	0.973298047474398	0.978845545660171	0.988080414985219	0.961836321136707	0.957456003723907	0.959464013391919	0.946631046952245	0.964610889438093	0.979584135133043	0.966738811853594	0.960326229921931	0.966824158501587	0.978401206948226	0.977048614713117	0.948275536086463	0.979349596773427	0.966497692250933	0.925206137494684	0.952902290999867	0.9615605755389	0.879077527512511	0.985385728203195	1	0.95048252591626	0.952628020405027	0.885273599006283	0.940314889319012
D02217	0.953783970446223	0.944115314379771	0.969212682247684	0.982800818758022	0.956305666822679	0.939790899311742	0.970391408892071	0.929575448024191	0.984749867046457	0.796600194983217	0.91848136092736	0.90752884629177	0.922995556274508	0.800308417020949	0.898665361977001	0.98657191012564	0.86149966978457	0.859630895584069	0.839678514255683	0.8131790904443	0.982238127424876	0.981234672964359	0.953433609934195	0.921065290253979	0.915375996205088	0.950146449426702	0.92032909676557	0.915249995407103	0.907527128444137	0.935206882903732	0.854842036060546	0.988094246988083	0.887846399233898	0.971631463599599	0.961111318539897	0.967694360703245	0.964151371055287	0.965041787832984	0.961629917311408	0.96157767053335	0.934987030106074	0.958826044088987	0.965841755802761	0.921297364094696	0.881231131975567	0.980668612262861	0.946398798795384	0.812641266191979	0.968121983555803	0.95048252591626	1	0.974220715487666	0.95862248274022	0.943281952685516
D02367	0.923675416064947	0.944588902658074	0.951419097710585	0.953539790560726	0.961457491875479	0.954858181648348	0.962419156975322	0.96286143435613	0.970259304745185	0.883728627946255	0.939400826767824	0.935941723342093	0.918370469223591	0.8944446674766	0.926313040627016	0.961034235927717	0.874124351361066	0.866288869135517	0.879668716713539	0.898901893659211	0.976897854352798	0.936129515225288	0.956909005472932	0.906393764339904	0.948860694364734	0.965648384407639	0.924977685795353	0.951778764006155	0.905222970946313	0.93766123199785	0.89585830186829	0.959680329327689	0.912633024382588	0.914562748683235	0.926953264487722	0.935400192309365	0.931632833164767	0.928155315298607	0.924113413204059	0.936034115307533	0.903706752819144	0.901922477354721	0.945744699253891	0.879004863314343	0.944208887713234	0.934273268724832	0.910410870124559	0.890244420865239	0.977452380808594	0.952628020405027	0.974220715487666	1	0.910858532785426	0.883904000616109
D04066	0.899156893732301	0.875641847384416	0.917034085908435	0.948423341364626	0.890503679221709	0.876316687078976	0.915214562726925	0.858880455334199	0.944784780074493	0.71973706605753	0.843867818827931	0.860340042376745	0.845329138945711	0.706485588072368	0.81040157419524	0.955847362950343	0.772911049145582	0.770786045280066	0.786792141243312	0.728562737699341	0.938548341482295	0.966341400565328	0.879110378118704	0.843216401946297	0.820747779727867	0.877579407147947	0.835631661972335	0.829150594732817	0.821670144833541	0.866310532166642	0.763463403957325	0.959634770206081	0.808733392079581	0.945066720593438	0.936030318852567	0.925902297101166	0.936068234551004	0.934722735450299	0.935156755663528	0.913316448746293	0.882090229149225	0.931207407534723	0.909115028699297	0.867740944530819	0.812072008171454	0.955242938149874	0.903358889648866	0.74176684370616	0.916100653043727	0.885273599006283	0.95862248274022	0.910858532785426	1	0.901546672547032
D05341	0.977466975790277	0.935591816960756	0.959747797832058	0.959287668252634	0.917945407622559	0.907749530869388	0.946089501330001	0.858120705577789	0.9317740012671	0.697545760834445	0.90694663991066	0.867417379259092	0.938252789251676	0.706953309673823	0.891793839643005	0.928309954882211	0.892923950744276	0.903168123481044	0.767876979151059	0.713660189782068	0.918192181888428	0.953038710508801	0.935905540731271	0.96092493251024	0.877073399881561	0.920600168804838	0.937123380682294	0.87757561673646	0.94419533042169	0.931247268094934	0.857584912030847	0.934741404064356	0.869879425949825	0.973053626712215	0.963504644832699	0.967496677915962	0.960585214621017	0.963964164725532	0.966904064776646	0.961211078310155	0.975921812024163	0.975954674766611	0.952504705621314	0.978135687382446	0.772650249626937	0.963289479618206	0.956952194194779	0.70945524869785	0.91205861670285	0.940314889319012	0.943281952685516	0.883904000616109	0.901546672547032	1
