	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00730	0.32258064516129	0.225130890052356	0.296703296703297	0.285714285714286	0.216931216931217	0.357541899441341	0.407608695652174	0.288770053475936	0.403508771929825	0.405714285714286	0.450292397660819	0.494186046511628	0.396449704142012	0.402366863905325	0.398843930635838	0.460606060606061	0.281045751633987	0.420289855072464	0.279503105590062	0.211340206185567	0.465909090909091	0.602739726027397	0.29	0.353846153846154	0.341968911917098	0.370558375634518	0.353846153846154	0.366666666666667	0.353846153846154	0.350877192982456	0.308571428571429	0.584415584415584	1	0.365714285714286	0.39766081871345	0.397435897435897	0.375	0.325153374233129	0.398843930635838	0.445086705202312	0.398843930635838	0.435754189944134	0.202380952380952	0.238636363636364	0.472826086956522	0.28735632183908	0.477987421383648	0.442424242424242	0.523809523809524	0.54320987654321	0.485714285714286	0.379310344827586	0.336633663366337	0.3125
D00898	0.626760563380282	0.450331125827815	0.578571428571429	0.564285714285714	0.423841059602649	0.664233576642336	0.554140127388535	0.458064516129032	0.5625	0.54	0.640845070422535	0.415204678362573	0.534722222222222	0.585714285714286	0.576388888888889	0.63768115942029	0.350746268656716	0.350746268656716	0.605042016806723	0.375	0.365168539325843	0.343558282208589	0.357541899441341	0.464705882352941	0.370786516853933	0.482558139534884	0.464705882352941	0.47027027027027	0.464705882352941	0.489655172413793	0.496503496503497	0.47741935483871	0.365714285714286	1	0.534246575342466	0.780701754385965	0.553956834532374	0.358108108108108	0.576388888888889	0.850393700787402	0.576388888888889	0.571428571428571	0.416666666666667	0.514925373134328	0.505882352941176	0.583333333333333	0.666666666666667	0.527397260273973	0.606666666666667	0.631944444444444	0.601307189542484	0.417112299465241	0.328125	0.295081967213115
D00930	0.550335570469799	0.386075949367089	0.483221476510067	0.489795918367347	0.360759493670886	0.540540540540541	0.615894039735099	0.395061728395062	0.785714285714286	0.686131386861314	0.792307692307692	0.635135135135135	0.782258064516129	0.834710743801653	0.7734375	0.779527559055118	0.302158273381295	0.436507936507937	0.515873015873016	0.41025641025641	0.437869822485207	0.335365853658537	0.412790697674419	0.439306358381503	0.378531073446328	0.408839779005525	0.439306358381503	0.387755102040816	0.439306358381503	0.542857142857143	0.550724637681159	0.659420289855073	0.39766081871345	0.534246575342466	1	0.598425196850394	0.846153846153846	0.647540983606557	0.845528455284553	0.60958904109589	0.845528455284553	0.592105263157895	0.496	0.460431654676259	0.422222222222222	0.559701492537313	0.666666666666667	0.651851851851852	0.554838709677419	0.516129032258065	0.503067484662577	0.497175141242938	0.342105263157895	0.247368421052632
D00950	0.707317073170732	0.5	0.652892561983471	0.636363636363636	0.46969696969697	0.754237288135593	0.615942028985507	0.529850746268657	0.606299212598425	0.653543307086614	0.752066115702479	0.473333333333333	0.6	0.634146341463415	0.622047244094488	0.694214876033058	0.367521367521368	0.367521367521368	0.666666666666667	0.391608391608392	0.39622641509434	0.375	0.3875	0.490196078431373	0.40251572327044	0.549668874172185	0.490196078431373	0.530487804878049	0.490196078431373	0.547619047619048	0.556451612903226	0.529411764705882	0.397435897435897	0.780701754385965	0.598425196850394	1	0.598360655737705	0.395348837209302	0.622047244094488	0.712	0.622047244094488	0.637037037037037	0.469026548672566	0.582608695652174	0.535947712418301	0.663716814159292	0.825688073394495	0.642276422764228	0.654135338345865	0.712	0.671641791044776	0.452380952380952	0.352601156069364	0.301204819277108
D00951	0.570422535211268	0.445205479452055	0.5	0.507142857142857	0.417808219178082	0.571428571428571	0.638888888888889	0.406451612903226	0.793388429752066	0.664179104477612	0.8	0.613793103448276	0.789915966386555	0.87719298245614	0.809917355371901	0.786885245901639	0.320610687022901	0.466101694915254	0.619469026548673	0.422818791946309	0.350574712643678	0.31055900621118	0.432926829268293	0.43452380952381	0.396449704142012	0.387640449438202	0.43452380952381	0.367875647668394	0.43452380952381	0.540740740740741	0.548872180451128	0.637037037037037	0.375	0.553956834532374	0.846153846153846	0.598360655737705	1	0.692982456140351	0.904347826086957	0.609929078014184	0.887931034482759	0.591836734693878	0.556521739130435	0.477272727272727	0.433526011560694	0.608	0.669291338582677	0.628787878787879	0.574324324324324	0.533783783783784	0.519230769230769	0.427777777777778	0.349726775956284	0.251366120218579
D00954	0.377483443708609	0.410071942446043	0.384615384615385	0.390070921985816	0.381294964028777	0.366666666666667	0.444444444444444	0.471014492753623	0.578125	0.496402877697842	0.590909090909091	0.46	0.571428571428571	0.617886178861789	0.569230769230769	0.573643410852713	0.206106870229008	0.338983050847458	0.460869565217391	0.349315068493151	0.257142857142857	0.209876543209877	0.366459627329193	0.291428571428571	0.38125	0.281767955801105	0.291428571428571	0.257575757575758	0.291428571428571	0.419117647058824	0.364285714285714	0.471428571428571	0.325153374233129	0.358108108108108	0.647540983606557	0.395348837209302	0.692982456140351	1	0.632	0.432432432432432	0.632	0.422077922077922	0.607843137254902	0.276595744680851	0.308988764044944	0.524590163934426	0.470149253731343	0.45985401459854	0.406451612903226	0.35031847133758	0.345454545454545	0.294117647058824	0.274725274725275	0.138297872340426
D00956	0.591836734693878	0.423076923076923	0.523809523809524	0.531034482758621	0.397435897435897	0.593103448275862	0.657718120805369	0.41358024691358	0.80952380952381	0.671428571428571	0.815384615384615	0.622516556291391	0.806451612903226	0.875	0.825396825396825	0.7890625	0.333333333333333	0.472	0.577235772357724	0.467105263157895	0.374301675977654	0.337349397590361	0.413793103448276	0.456647398843931	0.379888268156425	0.409836065573771	0.456647398843931	0.388888888888889	0.456647398843931	0.564285714285714	0.572463768115942	0.645390070921986	0.398843930635838	0.576388888888889	0.845528455284553	0.622047244094488	0.904347826086957	0.632	1	0.63013698630137	0.900826446280992	0.666666666666667	0.52	0.560606060606061	0.446927374301676	0.606060606060606	0.689393939393939	0.63768115942029	0.594771241830065	0.555555555555556	0.530864197530864	0.440860215053763	0.387096774193548	0.276595744680851
D00961	0.54140127388535	0.385542168674699	0.496774193548387	0.483870967741935	0.36144578313253	0.572368421052632	0.624203821656051	0.410714285714286	0.616438356164384	0.635135135135135	0.71830985915493	0.497041420118343	0.611111111111111	0.640845070422535	0.63013698630137	0.692857142857143	0.288590604026846	0.432835820895522	0.507462686567164	0.32	0.329842931937173	0.306818181818182	0.322916666666667	0.405405405405405	0.335078534031414	0.437837837837838	0.405405405405405	0.429292929292929	0.405405405405405	0.436708860759494	0.442307692307692	0.568627450980392	0.445086705202312	0.850393700787402	0.60958904109589	0.712	0.609929078014184	0.432432432432432	0.63013698630137	1	0.63013698630137	0.664473684210526	0.36551724137931	0.45578231292517	0.443243243243243	0.496598639455782	0.8046875	0.647887323943662	0.527272727272727	0.547169811320755	0.523809523809524	0.38	0.285024154589372	0.26530612244898
D00962	0.659574468085106	0.423076923076923	0.566433566433566	0.574468085106383	0.397435897435897	0.582191780821918	0.727272727272727	0.449367088607595	0.9	0.671428571428571	0.815384615384615	0.689655172413793	0.898305084745763	0.875	0.916666666666667	0.7890625	0.383458646616541	0.533333333333333	0.616666666666667	0.47682119205298	0.374301675977654	0.3875	0.447058823529412	0.508982035928144	0.411428571428571	0.457627118644068	0.508982035928144	0.417525773195876	0.508982035928144	0.564285714285714	0.643939393939394	0.645390070921986	0.398843930635838	0.576388888888889	0.845528455284553	0.622047244094488	0.887931034482759	0.632	0.900826446280992	0.63013698630137	1	0.611842105263158	0.52	0.503649635036496	0.446927374301676	0.65625	0.689393939393939	0.686567164179104	0.594771241830065	0.555555555555556	0.530864197530864	0.440860215053763	0.379679144385027	0.318681318681319
D00965	0.649006622516556	0.48125	0.604026845637584	0.590604026845638	0.45625	0.684931506849315	0.735099337748344	0.435294117647059	0.577922077922078	0.575949367088608	0.673333333333333	0.468926553672316	0.572368421052632	0.6	0.590909090909091	0.648648648648649	0.267515923566879	0.401408450704225	0.471830985915493	0.352272727272727	0.366492146596859	0.302197802197802	0.318181818181818	0.397905759162304	0.32994923857868	0.414507772020725	0.397905759162304	0.407766990291262	0.397905759162304	0.409638554216867	0.414634146341463	0.553459119496855	0.435754189944134	0.571428571428571	0.592105263157895	0.637037037037037	0.591836734693878	0.422077922077922	0.666666666666667	0.664473684210526	0.611842105263158	1	0.357615894039735	0.483221476510067	0.419689119170984	0.464516129032258	0.737226277372263	0.585526315789474	0.497109826589595	0.514970059880239	0.494318181818182	0.415	0.338235294117647	0.307692307692308
D01115	0.437037037037037	0.479674796747967	0.448818897637795	0.456	0.447154471544715	0.425373134328358	0.38	0.431818181818182	0.480314960629921	0.39568345323741	0.51937984496124	0.366666666666667	0.472	0.528925619834711	0.496062992125984	0.465116279069767	0.230769230769231	0.230769230769231	0.555555555555556	0.396946564885496	0.279503105590062	0.22972972972973	0.420689655172414	0.316770186335404	0.361842105263158	0.305389221556886	0.316770186335404	0.277173913043478	0.316770186335404	0.420634920634921	0.42741935483871	0.371428571428571	0.202380952380952	0.416666666666667	0.496	0.469026548672566	0.556521739130435	0.607843137254902	0.52	0.36551724137931	0.52	0.357615894039735	1	0.328	0.343558282208589	0.607476635514019	0.396946564885496	0.377777777777778	0.489051094890511	0.404255319148936	0.386666666666667	0.325581395348837	0.289940828402367	0.162790697674419
D01132	0.48936170212766	0.32	0.418439716312057	0.424460431654676	0.293333333333333	0.478571428571429	0.429487179487179	0.357615894039735	0.467625899280576	0.390728476821192	0.462068965517241	0.372670807453416	0.481481481481481	0.488888888888889	0.482014388489209	0.453900709219858	0.24031007751938	0.24031007751938	0.517857142857143	0.372413793103448	0.305882352941176	0.27741935483871	0.305882352941176	0.416149068322981	0.319526627218935	0.368421052631579	0.416149068322981	0.349462365591398	0.416149068322981	0.433823529411765	0.440298507462687	0.405405405405405	0.238636363636364	0.514925373134328	0.460431654676259	0.582608695652174	0.477272727272727	0.276595744680851	0.560606060606061	0.45578231292517	0.503649635036496	0.483221476510067	0.328	1	0.358381502890173	0.413533834586466	0.507575757575758	0.402777777777778	0.437908496732026	0.45578231292517	0.435897435897436	0.363128491620112	0.271739130434783	0.317073170731707
D01161	0.485875706214689	0.485207100591716	0.46242774566474	0.450867052023121	0.496969696969697	0.529411764705882	0.452631578947368	0.387096774193548	0.419889502762431	0.437158469945355	0.497175141242938	0.405128205128205	0.397790055248619	0.459770114942529	0.430939226519337	0.482758620689655	0.401315789473684	0.275449101796407	0.429487179487179	0.3125	0.470588235294118	0.442528735632184	0.368159203980099	0.433673469387755	0.38	0.44949494949495	0.433673469387755	0.535353535353535	0.433673469387755	0.48502994011976	0.490909090909091	0.544378698224852	0.472826086956522	0.505882352941176	0.422222222222222	0.535947712418301	0.433526011560694	0.308988764044944	0.446927374301676	0.443243243243243	0.446927374301676	0.419689119170984	0.343558282208589	0.358381502890173	1	0.460606060606061	0.473684210526316	0.401098901098901	0.738853503184713	0.768211920529801	0.678787878787879	0.50761421319797	0.471794871794872	0.305825242718447
D01217	0.648854961832061	0.569230769230769	0.702479338842975	0.685950413223141	0.538461538461538	0.613636363636364	0.568493150684932	0.623076923076923	0.603053435114504	0.531914893617021	0.66412213740458	0.436708860759494	0.572519083969466	0.604651162790698	0.618320610687023	0.610687022900763	0.371900826446281	0.371900826446281	0.6	0.474820143884892	0.317919075144509	0.307692307692308	0.407407407407407	0.418181818181818	0.37125748502994	0.47239263803681	0.418181818181818	0.412087912087912	0.418181818181818	0.477941176470588	0.530769230769231	0.426666666666667	0.28735632183908	0.583333333333333	0.559701492537313	0.663716814159292	0.608	0.524590163934426	0.606060606060606	0.496598639455782	0.65625	0.464516129032258	0.607476635514019	0.413533834586466	0.460606060606061	1	0.564885496183206	0.56390977443609	0.62589928057554	0.58273381294964	0.554054054054054	0.373626373626374	0.38728323699422	0.247191011235955
D01294	0.609929078014184	0.433333333333333	0.561151079136691	0.546762589928058	0.406666666666667	0.647058823529412	0.702127659574468	0.460526315789474	0.674242424242424	0.71969696969697	0.817460317460317	0.535483870967742	0.669230769230769	0.703125	0.689393939393939	0.761904761904762	0.311111111111111	0.475	0.558333333333333	0.341614906832298	0.350282485875706	0.327160493827161	0.342696629213483	0.432748538011696	0.355932203389831	0.485207100591716	0.432748538011696	0.472527472527473	0.432748538011696	0.472222222222222	0.47887323943662	0.618705035971223	0.477987421383648	0.666666666666667	0.666666666666667	0.825688073394495	0.669291338582677	0.470149253731343	0.689393939393939	0.8046875	0.689393939393939	0.737226277372263	0.396946564885496	0.507575757575758	0.473684210526316	0.564885496183206	1	0.738095238095238	0.56953642384106	0.615384615384615	0.585526315789474	0.403225806451613	0.31413612565445	0.273224043715847
D01387	0.543624161073825	0.345679012345679	0.496598639455782	0.482993197278912	0.320987654320988	0.533783783783784	0.630872483221476	0.40625	0.75	0.796875	0.784615384615385	0.650684931506849	0.746031746031746	0.713178294573643	0.738461538461539	0.8	0.313868613138686	0.475409836065574	0.461538461538462	0.422077922077922	0.322404371584699	0.337423312883436	0.390804597701149	0.417142857142857	0.327868852459016	0.468208092485549	0.417142857142857	0.441489361702128	0.417142857142857	0.535714285714286	0.58955223880597	0.561643835616438	0.442424242424242	0.527397260273973	0.651851851851852	0.642276422764228	0.628787878787879	0.45985401459854	0.63768115942029	0.647887323943662	0.686567164179104	0.585526315789474	0.377777777777778	0.402777777777778	0.401098901098901	0.56390977443609	0.738095238095238	1	0.548387096774194	0.509677419354839	0.496932515337423	0.34010152284264	0.380434782608696	0.25531914893617
D01441	0.579617834394904	0.439024390243902	0.535483870967742	0.52258064516129	0.414634146341463	0.611842105263158	0.517441860465116	0.446428571428571	0.581699346405229	0.559748427672956	0.677852348993289	0.541666666666667	0.555555555555556	0.625850340136054	0.594771241830065	0.653061224489796	0.311258278145695	0.311258278145695	0.507246376811594	0.419161676646707	0.52046783625731	0.493670886075949	0.485714285714286	0.511363636363636	0.434065934065934	0.528089887640449	0.511363636363636	0.513089005235602	0.511363636363636	0.512987012987013	0.519736842105263	0.618421052631579	0.523809523809524	0.606666666666667	0.554838709677419	0.654135338345865	0.574324324324324	0.406451612903226	0.594771241830065	0.527272727272727	0.594771241830065	0.497109826589595	0.489051094890511	0.437908496732026	0.738853503184713	0.62589928057554	0.56953642384106	0.548387096774194	1	0.894736842105263	0.794520547945205	0.566666666666667	0.47027027027027	0.351063829787234
D01689	0.624161073825503	0.455696202531646	0.6	0.586206896551724	0.448717948717949	0.683098591549296	0.574074074074074	0.462962962962963	0.52258064516129	0.522012578616352	0.63758389261745	0.488235294117647	0.496774193548387	0.563758389261745	0.535483870967742	0.590604026845638	0.324137931034483	0.324137931034483	0.53030303030303	0.350877192982456	0.539393939393939	0.513157894736842	0.435028248587571	0.529411764705882	0.448863636363636	0.564705882352941	0.529411764705882	0.546448087431694	0.529411764705882	0.474025974025974	0.480263157894737	0.666666666666667	0.54320987654321	0.631944444444444	0.516129032258065	0.712	0.533783783783784	0.35031847133758	0.555555555555556	0.547169811320755	0.555555555555556	0.514970059880239	0.404255319148936	0.45578231292517	0.768211920529801	0.58273381294964	0.615384615384615	0.509677419354839	0.894736842105263	1	0.855072463768116	0.604651162790698	0.437837837837838	0.347826086956522
D02217	0.594936708860759	0.437125748502994	0.551282051282051	0.538461538461538	0.413173652694611	0.627450980392157	0.531791907514451	0.444444444444444	0.5	0.508982035928144	0.607594936708861	0.47752808988764	0.475609756097561	0.547770700636943	0.51219512195122	0.573248407643312	0.294871794871795	0.294871794871795	0.50354609929078	0.346368715083799	0.517241379310345	0.490683229813665	0.508571428571429	0.607142857142857	0.522988505747126	0.642857142857143	0.607142857142857	0.61878453038674	0.607142857142857	0.436363636363636	0.441717791411043	0.623376623376623	0.485714285714286	0.601307189542484	0.503067484662577	0.671641791044776	0.519230769230769	0.345454545454545	0.530864197530864	0.523809523809524	0.530864197530864	0.494318181818182	0.386666666666667	0.435897435897436	0.678787878787879	0.554054054054054	0.585526315789474	0.496932515337423	0.794520547945205	0.855072463768116	1	0.692307692307692	0.415384615384615	0.402173913043478
D02367	0.494505494505495	0.361256544502618	0.455555555555556	0.460674157303371	0.354497354497354	0.502793296089385	0.461538461538462	0.405263157894737	0.4	0.353233830845771	0.427083333333333	0.415	0.393617021276596	0.437158469945355	0.410526315789474	0.397905759162304	0.233333333333333	0.233333333333333	0.389221556886228	0.359375	0.79746835443038	0.43646408839779	0.441624365482233	0.510416666666667	0.454081632653061	0.48	0.510416666666667	0.455813953488372	0.510416666666667	0.374331550802139	0.378378378378378	0.551724137931034	0.379310344827586	0.417112299465241	0.497175141242938	0.452380952380952	0.427777777777778	0.294117647058824	0.440860215053763	0.38	0.440860215053763	0.415	0.325581395348837	0.363128491620112	0.50761421319797	0.373626373626374	0.403225806451613	0.34010152284264	0.566666666666667	0.604651162790698	0.692307692307692	1	0.36405529953917	0.39
D04066	0.431693989071038	0.461988304093567	0.392265193370166	0.396648044692737	0.33695652173913	0.39247311827957	0.388888888888889	0.311224489795918	0.398907103825137	0.357512953367876	0.367875647668394	0.4	0.377049180327869	0.375	0.394594594594595	0.381720430107527	0.254437869822485	0.254437869822485	0.337349397590361	0.450867052023121	0.376884422110553	0.373626373626374	0.323671497584541	0.333333333333333	0.285046728971963	0.336448598130841	0.333333333333333	0.402777777777778	0.333333333333333	0.342391304347826	0.376404494382022	0.347150259067358	0.336633663366337	0.328125	0.342105263157895	0.352601156069364	0.349726775956284	0.274725274725275	0.387096774193548	0.285024154589372	0.379679144385027	0.338235294117647	0.289940828402367	0.271739130434783	0.471794871794872	0.38728323699422	0.31413612565445	0.380434782608696	0.47027027027027	0.437837837837838	0.415384615384615	0.36405529953917	1	0.276190476190476
D05341	0.402298850574713	0.254054054054054	0.329545454545455	0.333333333333333	0.232432432432432	0.346368715083799	0.35978835978836	0.225641025641026	0.307692307692308	0.22	0.255102040816327	0.349206349206349	0.314606741573034	0.277173913043478	0.318681318681319	0.257894736842105	0.235668789808917	0.235668789808917	0.283018867924528	0.23936170212766	0.391304347826087	0.397590361445783	0.27363184079602	0.364583333333333	0.272277227722772	0.326732673267327	0.364583333333333	0.301369863013699	0.364583333333333	0.265193370165746	0.312138728323699	0.308108108108108	0.3125	0.295081967213115	0.247368421052632	0.301204819277108	0.251366120218579	0.138297872340426	0.276595744680851	0.26530612244898	0.318681318681319	0.307692307692308	0.162790697674419	0.317073170731707	0.305825242718447	0.247191011235955	0.273224043715847	0.25531914893617	0.351063829787234	0.347826086956522	0.402173913043478	0.39	0.276190476190476	1
