	D00040	D00066	D00067	D00075	D00088	D00094	D00105	D00129	D00143	D00163	D00182	D00187	D00188	D00211	D00246	D00279	D00299	D00312	D00316	D00327	D00348	D00443	D00462	D00506	D00554	D00565	D00577	D00585	D00586	D00596	D00627	D00690	D00730	D00898	D00930	D00950	D00951	D00954	D00956	D00961	D00962	D00965	D01115	D01132	D01161	D01217	D01294	D01387	D01441	D01689	D02217	D02367	D04066	D05341
D00690	0.713461538461538	0.659491193737769	0.647668393782383	0.625218914185639	0.696428571428571	0.663568773234201	0.695035460992908	0.66304347826087	0.731060606060606	0.685185185185185	0.637478108581436	0.646420824295011	0.486338797814208	0.619433198380567	0.677248677248677	0.734530938123752	0.679611650485437	0.671806167400881	0.551724137931034	0.639902676399027	0.709615384615385	0.700197238658777	0.632326820603908	0.532188841201717	0.675728155339806	0.680926916221034	0.66427289048474	0.710280373831776	0.596491228070175	0.74537037037037	0.656934306569343	1	0.654008438818565	0.681274900398406	0.590990990990991	0.712830957230143	0.66734693877551	0.695550351288056	0.616984402079723	0.730853391684901	0.557037037037037	0.625523012552301	0.754761904761905	0.538745387453875	0.731441048034934	0.617094017094017	0.671610169491525	0.699052132701422	0.716475095785441	0.716006884681583	0.738703339882122	0.688622754491018	0.551282051282051	0.6640625
D00730	0.618143459915612	0.557377049180328	0.524500907441016	0.552986512524085	0.665	0.621338912133891	0.592030360531309	0.685929648241206	0.61228813559322	0.692982456140351	0.630573248407643	0.596577017114914	0.377437325905292	0.614795918367347	0.606361829025845	0.65375854214123	0.64490861618799	0.595505617977528	0.538709677419355	0.647058823529412	0.614785992217899	0.583333333333333	0.550863723608445	0.433628318584071	0.59919028340081	0.574626865671642	0.561068702290076	0.623015873015873	0.488372093023256	0.683116883116883	0.759615384615385	0.654008438818565	1	0.620309050772627	0.654320987654321	0.575431034482759	0.712737127371274	0.732352941176471	0.597457627118644	0.669902912621359	0.48397976391231	0.602836879432624	0.700831024930748	0.395793499043977	0.710843373493976	0.544061302681992	0.679802955665025	0.664	0.688559322033898	0.574324324324324	0.628865979381443	0.627539503386005	0.541547277936963	0.594736842105263
D00898	0.769642857142857	0.66551724137931	0.668261562998405	0.665024630541872	0.612052730696798	0.629934210526316	0.699831365935919	0.563868613138686	0.667250437828371	0.57563025210084	0.653399668325041	0.58296943231441	0.553219448094612	0.509090909090909	0.693979933110368	0.644642857142857	0.707207207207207	0.74780701754386	0.423480083857442	0.495967741935484	0.700772200772201	0.787234042553192	0.666666666666667	0.664201183431953	0.706542056074766	0.730902777777778	0.821428571428571	0.755877034358047	0.733443708609272	0.701863354037267	0.591792656587473	0.681274900398406	0.620309050772627	1	0.620320855614973	0.79696394686907	0.641074856046065	0.622641509433962	0.714035087719298	0.824242424242424	0.659670164917541	0.785867237687366	0.784017278617711	0.67304347826087	0.577821011673152	0.740131578947368	0.779443254817987	0.572354211663067	0.631304347826087	0.732113144758735	0.663636363636364	0.555970149253731	0.45852534562212	0.774111675126904
D00930	0.630508474576271	0.563847429519071	0.559505409582689	0.552922590837283	0.563670411985019	0.581939799331104	0.587025316455696	0.544444444444444	0.638297872340426	0.627151051625239	0.755102040816326	0.580524344569288	0.500638569604087	0.581105169340463	0.646687697160883	0.648275862068965	0.666666666666667	0.654377880184332	0.423076923076923	0.496078431372549	0.578754578754579	0.669584245076586	0.618892508143323	0.489130434782609	0.546531302876481	0.588815789473684	0.573553719008264	0.585160202360877	0.526785714285714	0.558317399617591	0.545833333333333	0.590990990990991	0.654320987654321	0.620320855614973	1	0.62657091561939	0.860279441117764	0.852248394004283	0.806228373702422	0.625954198473282	0.662374821173104	0.578154425612053	0.698630136986301	0.495948136142626	0.55511811023622	0.641627543035994	0.590994371482176	0.480943738656987	0.666071428571429	0.607779578606159	0.613595706618962	0.597402597402597	0.509259259259259	0.65625
D00950	0.753130590339893	0.6524064171123	0.682410423452769	0.640728476821192	0.606719367588933	0.651591289782245	0.678451178451178	0.551020408163265	0.645104895104895	0.511583011583012	0.619967793880837	0.684684684684685	0.539164490861619	0.5	0.655058043117745	0.598603839441536	0.790243902439024	0.78110599078341	0.455357142857143	0.478170478170478	0.605893186003683	0.799136069114471	0.628227194492255	0.613372093023256	0.67680608365019	0.711340206185567	0.77037037037037	0.717813051146384	0.684039087947883	0.761802575107296	0.650224215246637	0.712830957230143	0.575431034482759	0.79696394686907	0.62657091561939	1	0.656804733727811	0.667420814479638	0.713780918727915	0.820459290187891	0.604685212298682	0.74375	0.768539325842697	0.681739130434783	0.533206831119545	0.684466019417476	0.7625	0.576446280991736	0.600343053173242	0.783505154639175	0.612676056338028	0.518315018315018	0.511221945137157	0.755610972568579
D00951	0.632142857142857	0.575389948006932	0.568067226890756	0.567521367521368	0.623983739837398	0.607843137254902	0.613945578231292	0.59349593495935	0.665486725663717	0.683189655172414	0.748653500897666	0.638344226579521	0.497991967871486	0.604247104247104	0.653333333333333	0.700757575757576	0.686015831134565	0.671428571428571	0.481481481481481	0.523109243697479	0.581854043392505	0.670616113744076	0.63013698630137	0.481481481481481	0.588342440801457	0.602150537634409	0.590747330960854	0.625925925925926	0.531645569620253	0.618336886993603	0.622641509433962	0.66734693877551	0.712737127371274	0.641074856046065	0.860279441117764	0.656804733727811	1	0.978313253012048	0.803992740471869	0.68936170212766	0.664167916041979	0.619047619047619	0.75796178343949	0.480408858603066	0.607843137254902	0.66218487394958	0.649269311064718	0.526205450733753	0.708494208494209	0.607573149741824	0.66015625	0.630165289256198	0.543589743589744	0.649315068493151
D00954	0.643863179074447	0.560283687943262	0.572992700729927	0.555956678700361	0.626834381551363	0.607723577235772	0.609756097560976	0.606185567010309	0.662790697674419	0.674528301886792	0.738878143133462	0.663291139240506	0.487031700288184	0.582278481012658	0.648451730418944	0.687116564417178	0.72782874617737	0.70189701897019	0.482939632545932	0.521064301552106	0.575949367088608	0.694822888283379	0.624555160142349	0.468847352024922	0.588345864661654	0.596525096525097	0.587649402390438	0.61336032388664	0.522727272727273	0.644230769230769	0.643051771117166	0.695550351288056	0.732352941176471	0.622641509433962	0.852248394004283	0.667420814479638	0.978313253012048	1	0.80561122244489	0.686320754716981	0.660162601626016	0.605855855855856	0.745182012847966	0.47534516765286	0.595693779904306	0.662522202486678	0.634090909090909	0.523696682464455	0.704016913319239	0.608949416342412	0.64468085106383	0.611607142857143	0.555240793201133	0.680645161290323
D00956	0.705882352941177	0.643322475570033	0.629573170731707	0.615740740740741	0.587610619469027	0.596273291925466	0.627450980392157	0.550877192982456	0.646417445482866	0.605607476635514	0.741626794258373	0.574861367837338	0.537455410225921	0.530081300813008	0.691376701966717	0.630470016207455	0.744186046511628	0.73773987206823	0.406130268199234	0.462346760070053	0.618881118881119	0.710526315789474	0.715686274509804	0.567065073041169	0.636974789915966	0.664495114006515	0.662337662337662	0.658374792703151	0.618208516886931	0.601785714285714	0.509293680297398	0.616984402079723	0.597457627118644	0.714035087719298	0.806228373702422	0.713780918727915	0.803992740471869	0.80561122244489	1	0.680733944954128	0.734265734265734	0.651079136690647	0.794921875	0.589861751152074	0.514184397163121	0.754358161648177	0.631484794275492	0.468085106382979	0.639477977161501	0.690363349131122	0.608695652173913	0.55421686746988	0.464788732394366	0.697399527186761
D00961	0.71264367816092	0.603321033210332	0.59432387312187	0.589254766031196	0.615711252653928	0.628415300546448	0.662544169611307	0.574642126789366	0.648698884758364	0.597777777777778	0.624137931034483	0.688564476885645	0.516172506738544	0.542	0.647469458987784	0.634285714285714	0.813008130081301	0.76555023923445	0.475	0.518604651162791	0.626283367556468	0.743055555555556	0.598553345388788	0.570121951219512	0.663286004056795	0.678966789667897	0.738095238095238	0.719844357976654	0.644827586206897	0.816176470588235	0.726315789473684	0.730853391684901	0.669902912621359	0.824242424242424	0.625954198473282	0.820459290187891	0.68936170212766	0.686320754716981	0.680733944954128	1	0.583586626139818	0.841491841491842	0.798053527980535	0.580530973451327	0.598233995584989	0.620401337792642	0.879350348027842	0.591111111111111	0.638996138996139	0.67787610619469	0.629191321499014	0.576842105263158	0.541076487252125	0.756232686980609
D00962	0.711399711399711	0.594142259414226	0.609271523178808	0.566280566280566	0.488405797101449	0.513157894736842	0.607661822985469	0.448179271708683	0.58498023715415	0.537842190016103	0.641509433962264	0.493129770992366	0.683040935672515	0.439946018893387	0.678618857901726	0.540136054421769	0.601739130434783	0.67687074829932	0.327217125382263	0.370738636363636	0.564179104477612	0.622366288492707	0.67887323943662	0.752956636005256	0.572842998585573	0.593038821954485	0.694964028776978	0.592747559274756	0.761570827489481	0.563165905631659	0.467692307692308	0.557037037037037	0.48397976391231	0.659670164917541	0.662374821173104	0.604685212298682	0.664167916041979	0.660162601626016	0.734265734265734	0.583586626139818	1	0.541229385307346	0.655608214849921	0.711940298507463	0.44213649851632	0.7625	0.537777777777778	0.417797888386124	0.546321525885559	0.636114911080711	0.52247191011236	0.459110473457676	0.367549668874172	0.611111111111111
D00965	0.66	0.56993006993007	0.556982343499197	0.555555555555556	0.566600397614314	0.567241379310345	0.598347107438017	0.5199203187251	0.56294964028777	0.49780701754386	0.553299492385787	0.559718969555035	0.477272727272727	0.455078125	0.572156196943973	0.564245810055866	0.689473684210526	0.681498829039813	0.37956204379562	0.45578231292517	0.600405679513185	0.680365296803653	0.556149732620321	0.530211480362538	0.609126984126984	0.611313868613139	0.664728682170543	0.639312977099237	0.588135593220339	0.704057279236277	0.592405063291139	0.625523012552301	0.602836879432624	0.785867237687366	0.578154425612053	0.74375	0.619047619047619	0.605855855855856	0.651079136690647	0.841491841491842	0.541229385307346	1	0.738717339667458	0.591623036649215	0.504329004329004	0.581939799331104	0.824074074074074	0.501103752759382	0.556818181818182	0.604529616724739	0.569744597249509	0.508130081300813	0.455263157894737	0.730769230769231
D01115	0.758	0.652097902097902	0.634103019538188	0.626102292768959	0.665330661322645	0.647286821705426	0.673545966228893	0.615230460921844	0.676864244741874	0.64975845410628	0.695412844036697	0.667553191489362	0.514363885088919	0.557142857142857	0.730627306273063	0.668	0.818965517241379	0.821138211382114	0.437939110070258	0.522483940042827	0.684647302904564	0.807291666666667	0.704745166959578	0.571651090342679	0.709055876685935	0.719607843137255	0.747950819672131	0.742798353909465	0.650709219858156	0.747016706443914	0.606879606879607	0.754761904761905	0.700831024930748	0.784017278617711	0.698630136986301	0.768539325842697	0.75796178343949	0.745182012847966	0.794921875	0.798053527980535	0.655608214849921	0.738717339667458	1	0.59251968503937	0.600896860986547	0.744718309859155	0.765281173594132	0.6	0.703921568627451	0.719535783365571	0.655172413793103	0.631130063965885	0.498694516971279	0.674418604651163
D01132	0.696917808219178	0.656488549618321	0.649484536082474	0.614035087719298	0.502982107355865	0.562607204116638	0.617241379310345	0.441558441558442	0.537942664418212	0.430434782608696	0.529505582137161	0.542918454935622	0.684782608695652	0.383275261324042	0.616776315789474	0.489473684210526	0.577235772357724	0.65650406504065	0.277264325323475	0.368836291913215	0.554128440366973	0.631970260223048	0.642086330935252	0.84310618066561	0.615678776290631	0.664893617021277	0.766666666666667	0.630088495575221	0.86106346483705	0.579892280071813	0.427289048473968	0.538745387453875	0.395793499043977	0.67304347826087	0.495948136142626	0.681739130434783	0.480408858603066	0.47534516765286	0.589861751152074	0.580530973451327	0.711940298507463	0.591623036649215	0.59251968503937	1	0.401098901098901	0.667215815485997	0.552212389380531	0.48729792147806	0.485996705107084	0.711571675302245	0.5125	0.414721723518851	0.350109409190372	0.601092896174863
D01161	0.587360594795539	0.615241635687732	0.570458404074703	0.59391771019678	0.712087912087912	0.670498084291188	0.641929499072356	0.716937354988399	0.692783505154639	0.804749340369393	0.662835249042146	0.604597701149425	0.376210235131397	0.778054862842893	0.637735849056604	0.733624454148472	0.580568720379147	0.528344671201814	0.619883040935672	0.830945558739255	0.669322709163347	0.540952380952381	0.569620253164557	0.426533523537803	0.632734530938124	0.642458100558659	0.538738738738739	0.706563706563707	0.475357710651828	0.620454545454545	0.688654353562005	0.731441048034934	0.710843373493976	0.577821011673152	0.55511811023622	0.533206831119545	0.607843137254902	0.595693779904306	0.514184397163121	0.598233995584989	0.44213649851632	0.504329004329004	0.600896860986547	0.401098901098901	1	0.515497553017945	0.608391608391608	0.761394101876676	0.786852589641434	0.647446457990115	0.756592292089249	0.800448430493274	0.584415584415584	0.547368421052632
D01217	0.736111111111111	0.691131498470948	0.723646723646724	0.686440677966102	0.618270799347471	0.612665684830633	0.685925925925926	0.556390977443609	0.689922480620155	0.596396396396396	0.689910979228487	0.579234972677596	0.590361445783133	0.518341307814992	0.723467862481315	0.643642072213501	0.64453125	0.687739463601533	0.365896980461812	0.474548440065681	0.653130287648054	0.732342007434944	0.782608695652174	0.647137150466045	0.70364238410596	0.737878787878788	0.721337579617834	0.707278481012658	0.689504373177843	0.595238095238095	0.48381601362862	0.617094017094017	0.544061302681992	0.740131578947368	0.641627543035994	0.684466019417476	0.66218487394958	0.662522202486678	0.754358161648177	0.620401337792642	0.7625	0.581939799331104	0.744718309859155	0.667215815485997	0.515497553017945	1	0.581512605042017	0.536842105263158	0.641881638846737	0.744648318042814	0.624803767660911	0.549019607843137	0.404217926186292	0.647948164146868
D01294	0.684824902723735	0.599620493358634	0.554621848739496	0.569911504424779	0.618942731277533	0.597785977859779	0.606529209621993	0.56687898089172	0.598181818181818	0.573008849557522	0.59114139693356	0.619718309859155	0.478891820580475	0.522	0.60548885077187	0.603024574669187	0.786111111111111	0.691954022988506	0.476439790575916	0.513317191283293	0.624733475479744	0.706572769953052	0.580882352941177	0.535168195718654	0.644628099173554	0.656603773584906	0.693227091633466	0.694444444444444	0.605536332179931	0.801007556675063	0.71195652173913	0.671610169491525	0.679802955665025	0.779443254817987	0.590994371482176	0.7625	0.649269311064718	0.634090909090909	0.631484794275492	0.879350348027842	0.537777777777778	0.824074074074074	0.765281173594132	0.552212389380531	0.608391608391608	0.581512605042017	1	0.565789473684211	0.633266533066132	0.633451957295374	0.631147540983607	0.566448801742919	0.535294117647059	0.715083798882682
D01387	0.553571428571429	0.542735042735043	0.583482944344704	0.54954954954955	0.602977667493797	0.613095238095238	0.578661844484629	0.596810933940774	0.606463878326996	0.699561403508772	0.558669001751314	0.651612903225806	0.442434210526316	0.713302752293578	0.56350626118068	0.62624254473161	0.554959785522788	0.51981351981352	0.627831715210356	0.734806629834254	0.607228915662651	0.634146341463415	0.522772277227723	0.457191780821918	0.603286384976526	0.612595419847328	0.547131147540984	0.631687242798354	0.492619926199262	0.619289340101523	0.631299734748011	0.699052132701422	0.664	0.572354211663067	0.480943738656987	0.576446280991736	0.526205450733753	0.523696682464455	0.468085106382979	0.591111111111111	0.417797888386124	0.501103752759382	0.6	0.48729792147806	0.761394101876676	0.536842105263158	0.565789473684211	1	0.632911392405063	0.62984496124031	0.617710583153348	0.670761670761671	0.608333333333333	0.464912280701754
D01441	0.654424040066778	0.690434782608696	0.640944881889764	0.663920922570016	0.780538302277433	0.762923351158645	0.710391822827939	0.764826175869121	0.821292775665399	0.763676148796499	0.8125	0.644578313253012	0.459459459459459	0.745379876796715	0.764199655765921	0.83531746031746	0.612612612612613	0.599576271186441	0.48780487804878	0.686800894854586	0.735185185185185	0.607913669064748	0.709243697478992	0.486345903771131	0.6985559566787	0.718909710391823	0.602272727272727	0.758497316636851	0.539017341040462	0.603112840466926	0.603036876355748	0.716475095785441	0.688559322033898	0.631304347826087	0.666071428571429	0.600343053173242	0.708494208494209	0.704016913319239	0.639477977161501	0.638996138996139	0.546321525885559	0.556818181818182	0.703921568627451	0.485996705107084	0.786852589641434	0.641881638846737	0.633266533066132	0.632911392405063	1	0.726851851851852	0.794545454545455	0.780821917808219	0.524336283185841	0.632701421800948
D01689	0.813333333333333	0.849023090586146	0.829073482428115	0.788709677419355	0.732472324723247	0.780998389694042	0.830870279146141	0.672014260249554	0.752525252525252	0.587800369685767	0.73968253968254	0.563963963963964	0.541362530413625	0.583190394511149	0.842281879194631	0.681063122923588	0.69758064516129	0.714007782101167	0.424242424242424	0.578034682080925	0.731788079470199	0.671031096563011	0.804384485666105	0.641160949868074	0.801769911504425	0.869565217391304	0.760517799352751	0.838926174496644	0.709677419354839	0.64568345323741	0.548507462686567	0.716006884681583	0.574324324324324	0.732113144758735	0.607779578606159	0.783505154639175	0.607573149741824	0.608949416342412	0.690363349131122	0.67787610619469	0.636114911080711	0.604529616724739	0.719535783365571	0.711571675302245	0.647446457990115	0.744648318042814	0.633451957295374	0.62984496124031	0.726851851851852	1	0.709779179810726	0.631493506493506	0.476190476190476	0.740088105726872
D02217	0.711743772241993	0.732965009208103	0.70216306156406	0.746902654867257	0.808602150537634	0.754068716094033	0.780399274047187	0.795309168443497	0.86144578313253	0.698237885462555	0.719298245614035	0.548133595284872	0.453703703703704	0.671428571428571	0.734513274336283	0.875	0.572668112798265	0.564681724845996	0.479638009049774	0.701388888888889	0.773946360153257	0.633879781420765	0.728353140916808	0.517880794701987	0.760589318600368	0.764102564102564	0.615508885298869	0.786856127886323	0.563318777292576	0.593047034764826	0.568888888888889	0.738703339882122	0.628865979381443	0.663636363636364	0.613595706618962	0.612676056338028	0.66015625	0.64468085106383	0.608695652173913	0.629191321499014	0.52247191011236	0.569744597249509	0.655172413793103	0.5125	0.756592292089249	0.624803767660911	0.631147540983607	0.617710583153348	0.794545454545455	0.709779179810726	1	0.830798479087453	0.490196078431373	0.701631701631702
D02367	0.5801393728223	0.650735294117647	0.62063227953411	0.642980935875217	0.75599128540305	0.725378787878788	0.681574239713775	0.792410714285714	0.750503018108652	0.761786600496278	0.691011235955056	0.581932773109244	0.391188251001335	0.763341067285383	0.693308550185874	0.801310043668122	0.521939953810624	0.503239740820734	0.524173027989822	0.799498746867168	0.736283185840708	0.535390199637024	0.662629757785467	0.443559096945551	0.699626865671642	0.691358024691358	0.543371522094926	0.714548802946593	0.489019033674963	0.551797040169133	0.555294117647059	0.688622754491018	0.627539503386005	0.555970149253731	0.597402597402597	0.518315018315018	0.630165289256198	0.611607142857143	0.55421686746988	0.576842105263158	0.459110473457676	0.508130081300813	0.631130063965885	0.414721723518851	0.800448430493274	0.549019607843137	0.566448801742919	0.670761670761671	0.780821917808219	0.631493506493506	0.830798479087453	1	0.535714285714286	0.575688073394495
D04066	0.445109780439122	0.439759036144578	0.409747292418773	0.448214285714286	0.472813238770686	0.466666666666667	0.419776119402985	0.441441441441441	0.43960396039604	0.544235924932976	0.455696202531646	0.659459459459459	0.312594840667678	0.552278820375335	0.405204460966543	0.497737556561086	0.476323119777159	0.451948051948052	0.653846153846154	0.529268292682927	0.469214437367304	0.527716186252772	0.402646502835539	0.350819672131148	0.419491525423729	0.474708171206226	0.434426229508197	0.47239263803681	0.393382352941176	0.53954802259887	0.535714285714286	0.551282051282051	0.541547277936963	0.45852534562212	0.509259259259259	0.511221945137157	0.543589743589744	0.555240793201133	0.464788732394366	0.541076487252125	0.367549668874172	0.455263157894737	0.498694516971279	0.350109409190372	0.584415584415584	0.404217926186292	0.535294117647059	0.608333333333333	0.524336283185841	0.476190476190476	0.490196078431373	0.535714285714286	1	0.441860465116279
D05341	0.762331838565022	0.721938775510204	0.72108843537415	0.662192393736018	0.654069767441861	0.633333333333333	0.736342042755344	0.588571428571429	0.701298701298701	0.496835443037975	0.709844559585492	0.533980582524272	0.48714069591528	0.456284153005464	0.723809523809524	0.649025069637883	0.71195652173913	0.737662337662338	0.373493975903614	0.51063829787234	0.651972157772622	0.656964656964657	0.674943566591422	0.558359621451104	0.69727047146402	0.692640692640693	0.704918032786885	0.728971962616822	0.625	0.655263157894737	0.614942528735632	0.6640625	0.594736842105263	0.774111675126904	0.65625	0.755610972568579	0.649315068493151	0.680645161290323	0.697399527186761	0.756232686980609	0.611111111111111	0.730769230769231	0.674418604651163	0.601092896174863	0.547368421052632	0.647948164146868	0.715083798882682	0.464912280701754	0.632701421800948	0.740088105726872	0.701631701631702	0.575688073394495	0.441860465116279	1
