DT_pair	Predicted_score_class1	Predicted_Class	Actual_Class
('D02914', 'hsa779')	0.7160337715456064	1	1
('D00639', 'hsa6334')	0.7159783765009803	1	1
('D00545', 'hsa55879')	0.715933854665213	1	1
('D00329', 'hsa2563')	0.7157936018106081	1	1
('D00775', 'hsa6339')	0.7156765475210414	1	1
('D00548', 'hsa2562')	0.7156552401888014	1	1
('D00480', 'hsa3782')	0.7156515459417533	1	1
('D00530', 'hsa55879')	0.7156460732064814	1	1
('D00528', 'hsa9127')	0.7156084741016825	1	1
('D00629', 'hsa781')	0.715487846394541	1	1
('D05461', 'hsa2558')	0.7154576728878485	1	1
('D00538', 'hsa6339')	0.7154342280060156	1	1
('D00618', 'hsa774')	0.7154191170721248	1	1
('D02356', 'hsa3755')	0.715335953386989	1	1
('D00294', 'hsa169522')	0.7152075037639488	1	1
('D00332', 'hsa55515')	0.7151852334445489	1	1
('D00329', 'hsa2561')	0.7151718453899545	1	1
('D00629', 'hsa8913')	0.7151607478088483	1	1
('D03580', 'hsa1139')	0.7151291001841608	1	1
('D00332', 'hsa773')	0.7150744375568155	1	1
('D00294', 'hsa90134')	0.7150635171992378	1	1
('D00512', 'hsa6328')	0.7149998403128883	1	1
('D00640', 'hsa6329')	0.7149411429082031	1	1
('D00549', 'hsa2566')	0.7149338599612254	1	1
('D03580', 'hsa55584')	0.7149093621252431	1	1
('D02356', 'hsa6262')	0.7149050980860319	1	1
('D00616', 'hsa3736')	0.7149000470137105	1	1
('D00735', 'hsa6323')	0.7148296524369316	1	1
('D02356', 'hsa90134')	0.7148176416061951	1	1
('D01295', 'hsa776')	0.7147940223713038	1	1
('D00499', 'hsa2557')	0.7146737688679491	1	1
('D02356', 'hsa56479')	0.7146728241101317	1	1
('D02356', 'hsa9424')	0.7146666526846481	1	1
('D00629', 'hsa3710')	0.7146528200163117	1	1
('D00303', 'hsa6338')	0.7146355112884104	1	1
('D02914', 'hsa775')	0.7146330407125608	1	1
('D02272', 'hsa6329')	0.7145559790324708	1	1
('D03580', 'hsa1137')	0.7144886213583691	1	1
('D02086', 'hsa6331')	0.7144299343796423	1	1
('D00549', 'hsa2569')	0.7143936285403988	1	1
('D02253', 'hsa2559')	0.7142974330144961	1	1
('D00542', 'hsa784')	0.7142840237011343	1	1
('D00538', 'hsa55800')	0.71421292426215	1	1
('D00530', 'hsa2569')	0.7141372932610911	1	1
('D02204', 'hsa55584')	0.7139771080279621	1	1
('D03991', 'hsa6328')	0.713820585177622	1	1
('D00530', 'hsa2562')	0.7137561614930903	1	1
('D02356', 'hsa781')	0.7136121035668646	1	1
('D00512', 'hsa9311')	0.7136082917087652	1	1
('D00499', 'hsa2567')	0.7135430234103818	1	1
('D00550', 'hsa2554')	0.7135344794382086	1	1
('D00542', 'hsa8912')	0.7134938173904118	1	1
('D03878', 'hsa2905')	0.7134698886271941	1	1
('D00294', 'hsa3761')	0.7134620810390858	1	1
('D00545', 'hsa2890')	0.7134193185212198	1	1
('D02356', 'hsa51802')	0.7133664498494061	1	1
('D01453', 'hsa6263')	0.7132563845026653	1	1
('D00711', 'hsa2903')	0.7132464372322287	1	1
('D00618', 'hsa785')	0.7132364646914673	1	1
('D00499', 'hsa2554')	0.7131896146343437	1	1
('D00227', 'hsa6262')	0.7131174286727406	1	1
('D00560', 'hsa779')	0.7131073320954064	1	1
('D00550', 'hsa2569')	0.713070421645188	1	1
('D00740', 'hsa6331')	0.7130374313695368	1	1
('D00294', 'hsa3766')	0.7129537985155947	1	1
('D02173', 'hsa1139')	0.7128887314508	1	1
('D02356', 'hsa3750')	0.7128446365260167	1	1
('D00332', 'hsa776')	0.7128362892544469	1	1
('D00319', 'hsa778')	0.7127671755862081	1	1
('D03826', 'hsa1139')	0.7127638080071104	1	1
('D03991', 'hsa6326')	0.7126884965967781	1	1
('D00294', 'hsa3745')	0.7126803948847293	1	1
('D00560', 'hsa8989')	0.7125260011123231	1	1
('D00512', 'hsa777')	0.7125053956584101	1	1
('D02356', 'hsa6338')	0.7124195220766032	1	1
('D00548', 'hsa2560')	0.7123808681565404	1	1
('D01295', 'hsa8989')	0.7123744329888381	1	1
('D00437', 'hsa55503')	0.7123721728387126	1	1
('D00775', 'hsa51802')	0.7123035109502975	1	1
('D00638', 'hsa6329')	0.7122009856304227	1	1
('D00512', 'hsa786')	0.712197715055064	1	1
('D00294', 'hsa3772')	0.7121743429671902	1	1
('D02356', 'hsa3788')	0.7121700860433563	1	1
('D00332', 'hsa6332')	0.7121475309724042	1	1
('D02098', 'hsa8645')	0.7120946200818081	1	0
('D02272', 'hsa6323')	0.7120936681901676	1	1
('D02356', 'hsa3781')	0.7120696412237222	1	1
('D02098', 'hsa6326')	0.7119562241901031	1	1
('D00611', 'hsa57053')	0.7119171859685727	1	1
('D03826', 'hsa1136')	0.7118308522793881	1	1
('D01712', 'hsa6261')	0.7116247389594955	1	1
('D03830', 'hsa775')	0.7115658953136023	1	1
('D01242', 'hsa3782')	0.7115586181079909	1	1
('D00437', 'hsa784')	0.711409041345238	1	1
('D00538', 'hsa6324')	0.7112164514413325	1	1
('D00477', 'hsa6326')	0.7111763134152754	1	1
('D00332', 'hsa775')	0.7111210392570901	1	1
('D00354', 'hsa6328')	0.7111070250476326	1	1
('D00512', 'hsa778')	0.711092162822708	1	1
('D00711', 'hsa2902')	0.7110476464584065	1	1
('D00617', 'hsa778')	0.7109799127172096	1	1
('D00136', 'hsa2905')	0.7109735969659451	1	1
('D03878', 'hsa2906')	0.7109312387324961	1	1
('D03991', 'hsa6323')	0.7109060494421015	1	1
('D00294', 'hsa54207')	0.7107001076237551	1	1
('D02356', 'hsa3772')	0.7106334290887438	1	1
('D02356', 'hsa6337')	0.7105617397655155	1	1
('D00319', 'hsa779')	0.7103215471964979	1	1
('D02461', 'hsa2556')	0.7102659416411132	1	1
('D00294', 'hsa3760')	0.7101559993706967	1	1
('D00528', 'hsa6261')	0.7100819893057874	1	1
('D00331', 'hsa2556')	0.7099503807452562	1	1
('D00775', 'hsa6332')	0.7099464219894998	1	1
('D00530', 'hsa2556')	0.7097073406038953	1	1
('D00538', 'hsa6330')	0.7096923216941637	1	1
('D02356', 'hsa6263')	0.709646036297597	1	1
('D00549', 'hsa2561')	0.7096133561149496	1	1
('D00512', 'hsa3708')	0.7094904466926131	1	1
('D00629', 'hsa5310')	0.7094872343936288	1	1
('D00538', 'hsa8912')	0.7092669957102338	1	1
('D00548', 'hsa55879')	0.7092460881356968	1	1
('D02086', 'hsa6336')	0.7092311626277708	1	1
('D00618', 'hsa773')	0.7091943630189751	1	1
('D00560', 'hsa776')	0.7090738144239289	1	1
('D00611', 'hsa1135')	0.7089991808858099	1	1
('D05156', 'hsa1138')	0.7088113413708719	1	1
('D01295', 'hsa6261')	0.708733709896138	1	1
('D00294', 'hsa3749')	0.7085883245165004	1	1
('D00329', 'hsa2554')	0.7085147042967318	1	1
('D00775', 'hsa6324')	0.7082731320026728	1	1
('D00512', 'hsa8911')	0.7082102183397165	1	1
('D00303', 'hsa6337')	0.7081574184662626	1	1
('D04048', 'hsa6336')	0.708149501740987	1	1
('D02356', 'hsa89822')	0.7081324070628645	1	1
('D00438', 'hsa779')	0.7079974416661363	1	0
('D00560', 'hsa9254')	0.7078201151755109	1	1
('D00642', 'hsa6329')	0.7076400635303902	1	1
('D00545', 'hsa2560')	0.7075948900688169	1	1
('D00649', 'hsa6339')	0.7075384536742588	1	1
('D00293', 'hsa2554')	0.7075164648461417	1	1
('D02356', 'hsa3765')	0.7074935153893752	1	1
('D00437', 'hsa8989')	0.7074745021836915	1	1
('D00640', 'hsa6323')	0.7074553135939745	1	1
('D00225', 'hsa55879')	0.7074480098628068	1	1
('D00677', 'hsa3359')	0.7073903112817198	1	1
('D00542', 'hsa777')	0.7072407069657998	1	1
('D00642', 'hsa6323')	0.7072206241136667	1	1
('D02356', 'hsa3762')	0.7072111438494595	1	1
('D00354', 'hsa6329')	0.707206234136492	1	1
('D00642', 'hsa6335')	0.7071846516470469	1	1
('D01295', 'hsa55503')	0.7071144538246288	1	1
('D00542', 'hsa779')	0.707031802839907	1	1
('D00437', 'hsa3710')	0.7069852302385098	1	1
('D00332', 'hsa6336')	0.7069848287174331	1	1
('D02173', 'hsa1136')	0.7068064787508038	1	1
('D00332', 'hsa6324')	0.7067509529208283	1	1
('D00542', 'hsa55799')	0.7066634866844095	1	1
('D00633', 'hsa200909')	0.7065957348091263	1	1
('D00550', 'hsa2566')	0.7064954316575669	1	1
('D02041', 'hsa285242')	0.7064773569518706	1	1
('D00294', 'hsa3751')	0.7064477547618806	1	1
('D00542', 'hsa27092')	0.7063215565141966	1	1
('D02356', 'hsa8989')	0.7062666605438374	1	1
('D00542', 'hsa774')	0.7062077448647723	1	1
('D00252', 'hsa6330')	0.7060173039958059	1	1
('D00711', 'hsa2556')	0.705989689346035	1	1
('D00638', 'hsa6326')	0.705921732030333	1	1
('D00618', 'hsa27092')	0.7057219227520467	1	1
('D00332', 'hsa6338')	0.7056574380439478	1	1
('D00332', 'hsa786')	0.7055353576958078	1	1
('D02204', 'hsa8973')	0.7055284492645685	1	1
('D03878', 'hsa2902')	0.7055172901608197	1	1
('D00274', 'hsa3757')	0.7054901413561814	1	1
('D00552', 'hsa6324')	0.7054068355088141	1	1
('D00618', 'hsa10369')	0.7052466690427465	1	1
('D00225', 'hsa2554')	0.7052409953184267	1	1
('D00329', 'hsa2562')	0.7051955097438551	1	1
('D02356', 'hsa55799')	0.705063801038538	1	1
('D00358', 'hsa6336')	0.7050164952311659	1	1
('D00726', 'hsa57053')	0.7049859008750812	1	1
('D00332', 'hsa6328')	0.7049712503203093	1	1
('D00560', 'hsa8911')	0.7049308974362724	1	1
('D02207', 'hsa55584')	0.7049159977329286	1	1
('D00332', 'hsa51802')	0.7048622755522413	1	1
('D00611', 'hsa8973')	0.7047704002356912	1	1
('D01453', 'hsa6262')	0.7047384094211627	1	1
('D00331', 'hsa2555')	0.7045778564994037	1	1
('D00549', 'hsa2567')	0.7044478979515651	1	1
('D00519', 'hsa3778')	0.7043714378507072	1	1
('D02204', 'hsa1139')	0.7042899308603011	1	1
('D00823', 'hsa3782')	0.7040504902828209	1	1
('D00548', 'hsa2569')	0.7039542283194815	1	1
('D00437', 'hsa775')	0.7039050501743701	1	1
('D00332', 'hsa6330')	0.7037836456279738	1	1
('D01287', 'hsa6329')	0.7036879876162666	1	1
('D00136', 'hsa2906')	0.7036701474939333	1	1
('D02356', 'hsa3775')	0.7036179492449629	1	1
('D02356', 'hsa9311')	0.7034381147262261	1	1
('D02253', 'hsa2558')	0.7034118103103516	1	1
('D00538', 'hsa9311')	0.703405568917559	1	1
('D03991', 'hsa6329')	0.7032564829162019	1	1
('D00293', 'hsa55879')	0.7032374529558784	1	1
('D00542', 'hsa773')	0.7031990311495798	1	1
('D00560', 'hsa6261')	0.7031879713662733	1	1
('D00349', 'hsa776')	0.7028270214002488	1	1
('D00294', 'hsa3780')	0.7027814856172955	1	1
('D00530', 'hsa2557')	0.7027366023848253	1	1
('D00640', 'hsa6328')	0.7022153494230192	1	1
('D00546', 'hsa3736')	0.7021400203064923	1	1
('D00642', 'hsa3756')	0.7021031851972638	1	1
('D00642', 'hsa27133')	0.7020948071106159	1	1
('D00640', 'hsa6334')	0.7020237577024514	1	1
('D01350', 'hsa6263')	0.7019386276579792	1	1
('D00775', 'hsa9311')	0.7019230601187018	1	1
('D01243', 'hsa6331')	0.7018256596028553	1	1
('D00618', 'hsa93589')	0.7018066857241148	1	1
('D02356', 'hsa9992')	0.7017957845147322	1	1
('D00294', 'hsa3769')	0.70175853189704	1	1
('D02356', 'hsa10369')	0.7016267137664779	1	1
('D00528', 'hsa5026')	0.7015778635102283	1	1
('D00711', 'hsa2559')	0.7015425546851756	1	1
('D00741', 'hsa6328')	0.7014933625673899	1	1
('D00775', 'hsa6329')	0.7013067252812698	1	1
('D02356', 'hsa3749')	0.7012925902016466	1	1
('D00735', 'hsa6328')	0.701262308110161	1	1
('D00616', 'hsa3738')	0.7012576305411103	1	1
('D02356', 'hsa81033')	0.7012268440843267	1	1
('D00642', 'hsa3739')	0.701033883308089	1	1
('D02356', 'hsa3747')	0.7008601084534669	1	1
('D00618', 'hsa782')	0.7008255123847403	1	1
('D02207', 'hsa2556')	0.700810101560284	1	1
('D02461', 'hsa2559')	0.7007680832585503	1	1
('D00512', 'hsa8913')	0.7007139030103551	1	1
('D02041', 'hsa9177')	0.7005446261086921	1	1
('D00642', 'hsa6331')	0.7005407217580382	1	1
('D00294', 'hsa3759')	0.700501143144849	1	1
('D02356', 'hsa786')	0.7003701962138047	1	1
('D00542', 'hsa9254')	0.7002171288368927	1	1
('D00294', 'hsa9424')	0.7002098808107309	1	1
('D00617', 'hsa775')	0.700126932200718	1	1
('D00332', 'hsa3708')	0.7000697213926736	1	1
('D00252', 'hsa55515')	0.7000488426585879	1	1
('D02461', 'hsa2558')	0.6998902708317806	1	1
('D00678', 'hsa285242')	0.6997879817905949	1	1
('D02356', 'hsa3761')	0.6997401571971721	1	1
('D00499', 'hsa2562')	0.699598693615342	1	1
('D00331', 'hsa2557')	0.6995840266148763	1	1
('D00354', 'hsa6323')	0.6994860532161362	1	1
('D00538', 'hsa6340')	0.699408076682229	1	1
('D00294', 'hsa9132')	0.6990362274363775	1	1
('D00654', 'hsa3778')	0.6986040768342229	1	1
('D00252', 'hsa6338')	0.6985501441104531	1	1
('D00294', 'hsa27012')	0.6985011303946075	1	1
('D00294', 'hsa3739')	0.6983804604888916	1	1
('D00548', 'hsa2557')	0.6983741024669013	1	1
('D02356', 'hsa93589')	0.6982262172825253	1	1
('D05453', 'hsa1137')	0.6982023508558803	1	1
('D00618', 'hsa786')	0.6981609176837882	1	1
('D00617', 'hsa779')	0.6980702736845202	1	1
('D00711', 'hsa2555')	0.6980189183696771	1	1
('D02409', 'hsa6262')	0.6979803477194302	1	1
('D00528', 'hsa22953')	0.6979075906089954	1	1
('D00775', 'hsa6328')	0.6977136905870669	1	1
('D01275', 'hsa6261')	0.6975721789317968	1	1
('D02356', 'hsa3784')	0.6975640981072063	1	1
('D02356', 'hsa51305')	0.6974505202654011	1	1
('D00552', 'hsa51802')	0.6973875876868632	1	1
('D02356', 'hsa6324')	0.6972959689684959	1	1
('D00294', 'hsa3781')	0.6969306261850963	1	1
('D00437', 'hsa779')	0.6969036265154158	1	1
('D02356', 'hsa3766')	0.6967857660274549	1	1
('D00499', 'hsa2558')	0.6967620661464039	1	1
('D05156', 'hsa1135')	0.6966317604422583	1	1
('D00629', 'hsa786')	0.6966213999826214	1	1
('D00294', 'hsa51305')	0.696417803332656	1	1
('D00437', 'hsa5310')	0.6962206463203914	1	1
('D00547', 'hsa55879')	0.6961563050588693	1	1
('D00499', 'hsa2564')	0.6959997324983083	1	1
('D00332', 'hsa55800')	0.6959637196247013	1	1
('D00225', 'hsa2564')	0.695874611476556	1	1
('D00294', 'hsa3742')	0.6958453053133924	1	1
('D00732', 'hsa6336')	0.6957369181436969	1	1
('D00538', 'hsa55515')	0.6957081594326264	1	1
('D00294', 'hsa3737')	0.695613788016281	1	1
('D05461', 'hsa2559')	0.6955487739836904	1	1
('D02272', 'hsa27133')	0.6954736112036071	1	1
('D02207', 'hsa1135')	0.6954373419767952	1	1
('D02088', 'hsa6328')	0.6953215106174901	1	1
('D00294', 'hsa3765')	0.6949920340684078	1	1
('D00823', 'hsa3781')	0.6949771337516475	1	1
('D02207', 'hsa1136')	0.6949477188872938	1	1
('D00542', 'hsa10369')	0.6949339496447815	1	1
('D00294', 'hsa3788')	0.6948331397151345	1	1
('D02253', 'hsa2556')	0.6947728557092433	1	1
('D00547', 'hsa2554')	0.6945897127285942	1	1
('D02356', 'hsa6340')	0.6945744532246566	1	1
('D02272', 'hsa3739')	0.6945474723512728	1	1
('D03991', 'hsa6334')	0.6944796096472866	1	1
('D00349', 'hsa773')	0.6944693908582126	1	0
('D00303', 'hsa55515')	0.6944013670220694	1	1
('D00332', 'hsa5310')	0.6941186913706843	1	1
('D00735', 'hsa6334')	0.6940432404352102	1	1
('D02092', 'hsa3757')	0.6939335830447515	1	1
('D00560', 'hsa10369')	0.6938705484071207	1	1
('D00615', 'hsa775')	0.6938481070992769	1	1
('D00552', 'hsa6330')	0.6937507842332427	1	1
('D00542', 'hsa8911')	0.693675304470891	1	1
('D02356', 'hsa3787')	0.6936355414856217	1	1
('D05453', 'hsa55584')	0.6934331943397228	1	1
('D00542', 'hsa786')	0.6934055230929083	1	1
('D03826', 'hsa1137')	0.6928883838944697	1	1
('D02356', 'hsa777')	0.6928675380464645	1	1
('D00775', 'hsa6338')	0.6928231005317853	1	1
('D00530', 'hsa2563')	0.6927960809789303	1	1
('D02207', 'hsa1134')	0.69277290112646	1	1
('D00545', 'hsa2561')	0.6924988167148481	1	1
('D00252', 'hsa6328')	0.6924547199330365	1	1
('D00642', 'hsa54207')	0.6918031628871665	1	1
('D00542', 'hsa775')	0.6918005688760274	1	1
('D00294', 'hsa2893')	0.6917694530229404	1	1
('D02207', 'hsa2557')	0.6917208694904153	1	1
('D00649', 'hsa6337')	0.6915632538055264	1	1
('D00332', 'hsa8911')	0.691524703589351	1	1
('D00711', 'hsa2558')	0.6913496464629753	1	1
('D00530', 'hsa2566')	0.69133760107397	1	1
('D00775', 'hsa2900')	0.6912170483142193	1	1
('D00195', 'hsa1139')	0.6912085234434089	1	1
('D05453', 'hsa1135')	0.6911431923667253	1	1
('D00303', 'hsa6328')	0.6910005925767942	1	1
('D00678', 'hsa3359')	0.6909960484713276	1	1
('D02356', 'hsa3746')	0.6909844274894488	1	1
('D02207', 'hsa2559')	0.6909216260824241	1	1
('D02087', 'hsa6334')	0.6908383625283046	1	1
('D00542', 'hsa55503')	0.6908201278006281	1	1
('D02356', 'hsa3758')	0.6907703570874101	1	1
('D01295', 'hsa5310')	0.6906953113821163	1	1
('D00294', 'hsa60598')	0.6906896322849326	1	1
('D00618', 'hsa8911')	0.6905729622065925	1	1
('D02356', 'hsa3736')	0.6905016356564323	1	1
('D02356', 'hsa60598')	0.6902652705183692	1	1
('D00638', 'hsa6334')	0.6901609736116805	1	1
('D02356', 'hsa3742')	0.6898894306683245	1	1
('D00294', 'hsa3784')	0.6898707711525279	1	1
('D00658', 'hsa3778')	0.6892637203311803	1	1
('D00477', 'hsa6334')	0.6892006167196434	1	1
('D02356', 'hsa3753')	0.6890878075351011	1	1
('D03830', 'hsa3741')	0.6890756139269544	1	1
('D00227', 'hsa3783')	0.688961498356508	1	1
('D02173', 'hsa1138')	0.6887841421779055	1	1
('D02356', 'hsa3745')	0.6887345014450816	1	1
('D02356', 'hsa3751')	0.6884498585709887	1	1
('D01350', 'hsa6261')	0.6883681454381138	1	1
('D00618', 'hsa55799')	0.6882559073440664	1	1
('D00552', 'hsa9311')	0.6880604118680523	1	1
('D00252', 'hsa9311')	0.6879705523090655	1	1
('D02630', 'hsa8913')	0.6873817794611692	1	1
('D00294', 'hsa3787')	0.6873728116145241	1	1
('D00294', 'hsa3775')	0.6872669745987705	1	1
('D05156', 'hsa8973')	0.687203213427283	1	1
('D02356', 'hsa775')	0.6871950193987254	1	1
('D00545', 'hsa2567')	0.6870228261461616	1	1
('D03878', 'hsa116444')	0.6868803453993859	1	1
('D05024', 'hsa8913')	0.6866473496288307	1	1
('D02207', 'hsa2558')	0.6863432514843013	1	1
('D02356', 'hsa3743')	0.6860500207531884	1	1
('D01450', 'hsa6336')	0.6854890316872634	1	1
('D00638', 'hsa6328')	0.6853127390475264	1	1
('D00618', 'hsa9254')	0.684828461390424	1	1
('D00545', 'hsa2554')	0.684745189245901	1	1
('D00741', 'hsa6336')	0.6847312498864963	1	1
('D00294', 'hsa3743')	0.6838351803298103	1	1
('D00775', 'hsa6340')	0.6837829000121882	1	1
('D02098', 'hsa6335')	0.6834704656470515	1	1
('D00629', 'hsa779')	0.6834307329149221	1	1
('D00649', 'hsa8911')	0.6833496670520471	1	0
('D00544', 'hsa2554')	0.6833405524844001	1	1
('D02272', 'hsa54207')	0.6832195310347252	1	1
('D00512', 'hsa6336')	0.6831964635092616	1	1
('D00329', 'hsa2569')	0.6831924420248303	1	1
('D00775', 'hsa6330')	0.6831012243618312	1	1
('D02207', 'hsa1139')	0.68304785916444	1	1
('D00726', 'hsa55584')	0.6830358049918105	1	1
('D00319', 'hsa775')	0.6829207915270111	1	1
('D00294', 'hsa9992')	0.6827679425954791	1	1
('D00711', 'hsa2557')	0.6823516713469704	1	1
('D00294', 'hsa3744')	0.682299876645822	1	1
('D00294', 'hsa9312')	0.6822412097616781	1	1
('D03826', 'hsa55584')	0.6821961953194144	1	1
('D01712', 'hsa1080')	0.6819391788042884	1	1
('D03878', 'hsa2903')	0.6818076808809359	1	1
('D02086', 'hsa8645')	0.6817759270641885	1	1
('D00549', 'hsa2741')	0.6816296929955181	1	1
('D02041', 'hsa170572')	0.6814649664425357	1	1
('D00303', 'hsa55800')	0.6810705454838282	1	1
('D03991', 'hsa6335')	0.6810264784365793	1	1
('D00615', 'hsa779')	0.6810145035227205	1	1
('D00649', 'hsa6340')	0.6809472568377846	1	1
('D00332', 'hsa8913')	0.6808223614728349	1	1
('D00549', 'hsa2742')	0.6807818353514747	1	1
('D00739', 'hsa6331')	0.680658597200328	1	1
('D00726', 'hsa8973')	0.6804725019185693	1	1
('D02356', 'hsa6261')	0.6803693148638004	1	1
('D00738', 'hsa8645')	0.6802502951581151	1	1
('D00528', 'hsa5024')	0.6802327071794873	1	1
('D02356', 'hsa3744')	0.6800001417305515	1	1
('D00358', 'hsa8645')	0.6799388868056432	1	1
('D02356', 'hsa776')	0.6796513046448455	1	1
('D00642', 'hsa3776')	0.6796408251600249	1	1
('D00499', 'hsa2560')	0.6794021977756866	1	1
('D02914', 'hsa776')	0.6793326353841365	1	1
('D00530', 'hsa2554')	0.6792055044299747	1	1
('D05453', 'hsa1138')	0.679059920498932	1	1
('D02914', 'hsa773')	0.6789416567538887	1	1
('D00499', 'hsa57053')	0.6787500395016451	1	1
('D00629', 'hsa55503')	0.6787402777590943	1	1
('D04048', 'hsa8645')	0.6787343189201775	1	1
('D00477', 'hsa6329')	0.6787039926715711	1	1
('D00499', 'hsa55879')	0.6786396722984211	1	1
('D02253', 'hsa2554')	0.6785298314441148	1	1
('D02101', 'hsa1139')	0.6783782838870898	1	1
('D00677', 'hsa285242')	0.6783559003549691	1	1
('D00538', 'hsa6332')	0.6783492279948488	1	1
('D00136', 'hsa116444')	0.6782516943210382	1	1
('D00294', 'hsa3768')	0.6781260357099561	1	1
('D00512', 'hsa10369')	0.6780671943971059	1	1
('D00547', 'hsa2741')	0.6780662077845911	1	1
('D02356', 'hsa8911')	0.6780508803580303	1	1
('D00726', 'hsa1135')	0.6777035065384951	1	1
('D00640', 'hsa6326')	0.6776833417225933	1	1
('D00349', 'hsa775')	0.677458377584319	1	1
('D00638', 'hsa6335')	0.6773401635828745	1	1
('D01350', 'hsa6262')	0.6769272331127285	1	1
('D00615', 'hsa773')	0.6768492428492104	1	1
('D02272', 'hsa3776')	0.6768152491261047	1	1
('D00694', 'hsa2554')	0.676669400014358	1	1
('D00616', 'hsa3737')	0.6766144644528062	1	1
('D02356', 'hsa55503')	0.6760363894835313	1	1
('D00303', 'hsa6332')	0.6759525018936945	1	1
('D00638', 'hsa6323')	0.6757349704482215	1	1
('D00294', 'hsa3738')	0.6757172696203184	1	1
('D00791', 'hsa3782')	0.6756235704485851	1	1
('D05156', 'hsa1139')	0.6756074966818914	1	1
('D00549', 'hsa2743')	0.6747668101703632	1	1
('D00549', 'hsa2554')	0.6746072304436213	1	1
('D00726', 'hsa1136')	0.6745259963894891	1	1
('D00538', 'hsa6329')	0.6743030447208803	1	1
('D00354', 'hsa6334')	0.6742453154554237	1	1
('D00528', 'hsa5023')	0.6738797689861562	1	1
('D00294', 'hsa3782')	0.672969583897499	1	1
('D00760', 'hsa1135')	0.6729492603513216	1	1
('D00642', 'hsa83795')	0.6724166111956484	1	1
('D00332', 'hsa779')	0.6723631055068592	1	1
('D02272', 'hsa3743')	0.6720735410980972	1	1
('D04985', 'hsa2554')	0.6720443368059813	1	1
('D00294', 'hsa81033')	0.6720264618140069	1	1
('D05156', 'hsa1134')	0.6719129553240764	1	1
('D00775', 'hsa55515')	0.6718403071170987	1	1
('D00499', 'hsa2561')	0.6716695256710383	1	1
('D02356', 'hsa3737')	0.6714151181981521	1	1
('D00294', 'hsa3741')	0.6713702056337829	1	1
('D00560', 'hsa8912')	0.6711728723432682	1	1
('D00252', 'hsa6340')	0.6709440579653057	1	1
('D02356', 'hsa3769')	0.6709186641606261	1	1
('D03991', 'hsa6331')	0.6708416917004277	1	1
('D00543', 'hsa2890')	0.6707486628442231	1	1
('D02356', 'hsa779')	0.6702900203845693	1	1
('D02356', 'hsa3738')	0.6702771800020876	1	1
('D00294', 'hsa3757')	0.6701601572212269	1	1
('D00538', 'hsa6336')	0.669779897593835	1	1
('D02087', 'hsa6328')	0.6693254045631846	1	1
('D00775', 'hsa2892')	0.6693160310914317	1	1
('D00618', 'hsa55503')	0.6692250163410998	1	1
('D02356', 'hsa3739')	0.6685040227639744	1	1
('D02041', 'hsa200909')	0.668443332483693	1	1
('D00726', 'hsa1137')	0.6679355657094485	1	1
('D02207', 'hsa1138')	0.6677177540018099	1	1
('D00303', 'hsa6336')	0.6676406138541229	1	1
('D00740', 'hsa6336')	0.667510600084131	1	1
('D02272', 'hsa6331')	0.6670769964852582	1	1
('D00294', 'hsa3779')	0.6666731841733887	1	1
('D00633', 'hsa170572')	0.6666366725377538	1	1
('D02356', 'hsa23704')	0.6661896912934788	1	1
('D02356', 'hsa773')	0.6660281114852252	1	1
('D00252', 'hsa6336')	0.6657340197592184	1	1
('D00294', 'hsa83795')	0.6652187095185883	1	1
('D00294', 'hsa56660')	0.6652186406573932	1	0
('D00136', 'hsa2903')	0.6652118937812485	1	1
('D02356', 'hsa55800')	0.6650394902693872	1	1
('D00547', 'hsa2567')	0.6650322467409562	1	1
('D00649', 'hsa55515')	0.664675664897001	1	1
('D00549', 'hsa55879')	0.6643732962928133	1	1
('D02356', 'hsa3782')	0.663319013142049	1	1
('D02087', 'hsa6335')	0.6633056366284718	1	1
('D01448', 'hsa3781')	0.661990923558019	1	1
('D02356', 'hsa3780')	0.6615812725667813	1	1
('D00543', 'hsa2554')	0.6611115425997662	1	1
('D00294', 'hsa3773')	0.6608092182714043	1	1
('D00552', 'hsa6331')	0.6607041778878935	1	0
('D02356', 'hsa778')	0.6604963644144157	1	1
('D05461', 'hsa2554')	0.6604052821112975	1	1
('D00547', 'hsa2743')	0.6603099799827244	1	1
('D00294', 'hsa3763')	0.6602522299525894	1	1
('D05024', 'hsa8912')	0.6601112725617629	1	1
('D00294', 'hsa3753')	0.6600332647209517	1	1
('D00649', 'hsa41')	0.6593989207759005	1	1
('D00775', 'hsa2899')	0.6591632273222174	1	1
('D00528', 'hsa6263')	0.6591313243725887	1	1
('D00633', 'hsa285242')	0.6586232040945493	1	1
('D02409', 'hsa1080')	0.6567639719683344	1	1
('D00711', 'hsa2904')	0.656412664353266	1	1
('D02356', 'hsa27345')	0.6562153588595343	1	1
('D02173', 'hsa55584')	0.6561536482013438	1	1
('D00294', 'hsa27133')	0.6560969191192786	1	1
('D02356', 'hsa56659')	0.6556728242641611	1	1
('D00283', 'hsa3359')	0.6556028289133854	1	1
('D01712', 'hsa3783')	0.6550576121399636	1	1
('D02204', 'hsa1134')	0.6550267244422211	1	1
('D00651', 'hsa3778')	0.6549849598324047	1	1
('D02207', 'hsa8973')	0.6548219115518547	1	1
('D02041', 'hsa3359')	0.6536729399742428	1	1
('D00252', 'hsa55800')	0.6536469753215339	1	1
