	hsa10161	hsa10800	hsa11255	hsa1128	hsa1129	hsa1131	hsa1132	hsa1133	hsa1234	hsa1241	hsa1268	hsa134	hsa135	hsa136	hsa140	hsa146	hsa147	hsa148	hsa150	hsa151	hsa152	hsa153	hsa154	hsa155	hsa1812	hsa1813	hsa1814	hsa1815	hsa1816	hsa185	hsa1909	hsa1910	hsa222545	hsa23620	hsa2550	hsa2846	hsa2911	hsa2912	hsa2913	hsa2914	hsa2915	hsa2916	hsa2917	hsa2918	hsa3269	hsa3274	hsa3350	hsa3351	hsa3352	hsa3354	hsa3355	hsa3356	hsa3357	hsa3358	hsa3360	hsa3361	hsa3362	hsa3363	hsa338442	hsa3577	hsa4543	hsa4985	hsa4986	hsa4988	hsa5028	hsa5029	hsa5030	hsa5031	hsa5032	hsa552	hsa554	hsa56413	hsa57105	hsa5724	hsa5729	hsa5731	hsa5732	hsa5733	hsa5737	hsa5739	hsa59340	hsa6010	hsa64805	hsa6751	hsa6752	hsa6753	hsa6755	hsa6915	hsa7201	hsa8843	hsa886	hsa887	hsa9052	hsa9283	hsa9934
hsa1815	0.644911778012436	0.43892884733678	0.691361257000962	0.706605694700528	0.685266717966985	0.706605694700528	0.685266717966985	0.685266717966985	0.402080297625157	0.424694606169283	0.677062733637159	0.415911201419161	0.455084021608769	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.809660539912144	0.837511536589844	0.837511536589844	0.840946155138285	0.784415203161735	0.784415203161735	0.868010863713357	1	1	1	0.868010863713357	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.634780522330089	0.415911201419161	0.644911778012436	0.496608921778138	0.646949762633273	0.646949762633273	0.415911201419161	0.389543373798594	0.425332285864191	0.599070328277087	0.415911201419161	0.424694606169283	0.424694606169283	0.451611106904057	0.702073789431092	0.431275181368456	0.431275181368456	0.431275181368456	0.654547375792773	0.702073789431092	0.572304327524959	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.614987970687937	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.6472832642443	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.670482651169928	0.670482651169928	0.670482651169928	0.670482651169928	0.389543373798594	0.389543373798594	0.644911778012436	0.670482651169928	0.614987970687937	0.644911778012436	0.644911778012436	0.415911201419161
hsa1816	0.623465582942731	0.424332504080783	0.410571614964148	0.662478541026584	0.662478541026584	0.662478541026584	0.662478541026584	0.662478541026584	0.38870933311412	0.410571614964148	0.402080297625157	0.402080297625157	0.430205570877666	0.430205570877666	0.430205570877666	0.402080297625157	0.402080297625157	0.402080297625157	0.782735713182026	0.809660539912144	0.809660539912144	0.812980942064032	0.758329896556707	0.758329896556707	1	0.868010863713357	0.868010863713357	0.868010863713357	1	0.376589317961155	0.38870933311412	0.38870933311412	0.623465582942731	0.613671236730908	0.402080297625157	0.623465582942731	0.480094458602053	0.406687426108855	0.406687426108855	0.402080297625157	0.376589317961155	0.402080297625157	0.376589317961155	0.402080297625157	0.410571614964148	0.410571614964148	0.436593021912403	0.416933356666703	0.416933356666703	0.416933356666703	0.416933356666703	0.38870933311412	0.416933356666703	0.339868498015309	0.436593021912403	0.436593021912403	0.410571614964148	0.436593021912403	0.376589317961155	0.38870933311412	0.402080297625157	0.376589317961155	0.396365416280837	0.594536875771446	0.376589317961155	0.431931138126647	0.376589317961155	0.402080297625157	0.625758206672673	0.38870933311412	0.431931138126647	0.410571614964148	0.376589317961155	0.396365416280837	0.38870933311412	0.422076825676813	0.422076825676813	0.422076825676813	0.406687426108855	0.563273391737898	0.410571614964148	0.431931138126647	0.376589317961155	0.648186110436623	0.648186110436623	0.648186110436623	0.648186110436623	0.376589317961155	0.376589317961155	0.623465582942731	0.648186110436623	0.594536875771446	0.623465582942731	0.623465582942731	0.402080297625157
hsa185	0.604025832803262	0.411101753128258	0.397769930592752	0.406540712675603	0.406540712675603	0.406540712675603	0.406540712675603	0.406540712675603	0.537072850612464	0.397769930592752	0.389543373798594	0.52165244572475	0.416791696823871	0.416791696823871	0.416791696823871	0.389543373798594	0.468484282924944	0.468484282924944	0.504305173600057	0.389543373798594	0.52165244572475	0.488580862848926	0.364847206693675	0.488580862848926	0.376589317961155	0.468484282924944	0.52165244572475	0.389543373798594	0.376589317961155	1	0.537072850612464	0.537072850612464	0.604025832803262	0.537072850612464	0.389543373798594	0.604025832803262	0.465125041566206	0.394006851326997	0.394006851326997	0.389543373798594	0.488580862848926	0.389543373798594	0.364847206693675	0.389543373798594	0.397769930592752	0.397769930592752	0.422979986179855	0.403933312237378	0.403933312237378	0.403933312237378	0.403933312237378	0.376589317961155	0.403933312237378	0.329271347406755	0.422979986179855	0.422979986179855	0.397769930592752	0.422979986179855	0.364847206693675	0.537072850612464	0.389543373798594	0.520326838790417	0.547651126101588	0.520326838790417	0.488580862848926	0.418463460627904	0.364847206693675	0.389543373798594	0.384006683309471	0.537072850612464	0.596791658598685	0.397769930592752	0.364847206693675	0.384006683309471	0.376589317961155	0.408916407114348	0.408916407114348	0.408916407114348	0.394006851326997	0.545710443124258	0.397769930592752	0.418463460627904	0.364847206693675	0.567279581024673	0.567279581024673	0.567279581024673	0.567279581024673	0.364847206693675	0.364847206693675	0.604025832803262	0.567279581024673	0.520326838790417	0.604025832803262	0.604025832803262	0.389543373798594
hsa1909	0.623465582942731	0.424332504080783	0.410571614964148	0.714511841820825	0.419624672742771	0.714511841820825	0.419624672742771	0.714511841820825	0.661871047097765	0.410571614964148	0.402080297625157	0.671944830293592	0.430205570877666	0.430205570877666	0.430205570877666	0.402080297625157	0.402080297625157	0.402080297625157	0.38870933311412	0.402080297625157	0.402080297625157	0.376589317961155	0.376589317961155	0.376589317961155	0.38870933311412	0.402080297625157	0.402080297625157	0.402080297625157	0.38870933311412	0.537072850612464	1	1	0.623465582942731	0.55435781005558	0.402080297625157	0.623465582942731	0.480094458602053	0.406687426108855	0.406687426108855	0.402080297625157	0.376589317961155	0.402080297625157	0.376589317961155	0.402080297625157	0.410571614964148	0.410571614964148	0.436593021912403	0.416933356666703	0.416933356666703	0.416933356666703	0.416933356666703	0.38870933311412	0.416933356666703	0.339868498015309	0.436593021912403	0.436593021912403	0.410571614964148	0.436593021912403	0.376589317961155	0.55435781005558	0.402080297625157	0.537072850612464	0.565276532958121	0.537072850612464	0.376589317961155	0.431931138126647	0.376589317961155	0.402080297625157	0.396365416280837	0.55435781005558	0.615998586677631	0.410571614964148	0.376589317961155	0.396365416280837	0.38870933311412	0.422076825676813	0.422076825676813	0.422076825676813	0.406687426108855	0.563273391737898	0.410571614964148	0.431931138126647	0.376589317961155	0.585536703014245	0.585536703014245	0.585536703014245	0.585536703014245	0.376589317961155	0.376589317961155	0.623465582942731	0.585536703014245	0.641233808840924	0.623465582942731	0.623465582942731	0.402080297625157
hsa1910	0.623465582942731	0.424332504080783	0.410571614964148	0.419624672742771	0.419624672742771	0.419624672742771	0.419624672742771	0.419624672742771	0.55435781005558	0.410571614964148	0.402080297625157	0.538441120403561	0.430205570877666	0.430205570877666	0.430205570877666	0.402080297625157	0.402080297625157	0.402080297625157	0.520535549912489	0.402080297625157	0.538441120403561	0.504305173600057	0.376589317961155	0.504305173600057	0.38870933311412	0.402080297625157	0.538441120403561	0.402080297625157	0.38870933311412	0.537072850612464	1	1	0.623465582942731	0.55435781005558	0.402080297625157	0.623465582942731	0.480094458602053	0.406687426108855	0.406687426108855	0.402080297625157	0.504305173600057	0.402080297625157	0.376589317961155	0.402080297625157	0.410571614964148	0.410571614964148	0.436593021912403	0.416933356666703	0.416933356666703	0.416933356666703	0.416933356666703	0.38870933311412	0.416933356666703	0.339868498015309	0.436593021912403	0.436593021912403	0.410571614964148	0.436593021912403	0.376589317961155	0.55435781005558	0.679361236890853	0.537072850612464	0.565276532958121	0.537072850612464	0.504305173600057	0.431931138126647	0.376589317961155	0.402080297625157	0.396365416280837	0.722172510873067	0.615998586677631	0.410571614964148	0.376589317961155	0.396365416280837	0.38870933311412	0.422076825676813	0.422076825676813	0.422076825676813	0.406687426108855	0.563273391737898	0.410571614964148	0.431931138126647	0.376589317961155	0.585536703014245	0.585536703014245	0.585536703014245	0.585536703014245	0.376589317961155	0.376589317961155	0.623465582942731	0.585536703014245	0.537072850612464	0.623465582942731	0.623465582942731	0.402080297625157
hsa222545	1	0.680602932527488	0.658531322653397	0.673051864005323	0.673051864005323	0.673051864005323	0.673051864005323	0.673051864005323	0.623465582942731	0.658531322653397	0.644911778012436	0.644911778012436	0.690022966219103	0.690022966219103	0.690022966219103	0.644911778012436	0.644911778012436	0.644911778012436	0.623465582942731	0.644911778012436	0.644911778012436	0.604025832803262	0.604025832803262	0.604025832803262	0.623465582942731	0.644911778012436	0.644911778012436	0.644911778012436	0.623465582942731	0.604025832803262	0.623465582942731	0.623465582942731	1	0.623465582942731	0.644911778012436	1	0.770041637801445	0.652301325422499	0.652301325422499	0.644911778012436	0.604025832803262	0.644911778012436	0.604025832803262	0.644911778012436	0.658531322653397	0.658531322653397	0.700268040220764	0.668735160485997	0.668735160485997	0.668735160485997	0.668735160485997	0.623465582942731	0.668735160485997	0.545127922556918	0.700268040220764	0.700268040220764	0.658531322653397	0.700268040220764	0.604025832803262	0.623465582942731	0.644911778012436	0.604025832803262	0.635745463943669	0.604025832803262	0.604025832803262	0.69279066871334	0.604025832803262	0.644911778012436	0.635745463943669	0.623465582942731	0.69279066871334	0.658531322653397	0.604025832803262	0.635745463943669	0.623465582942731	0.676984964726726	0.676984964726726	0.676984964726726	0.652301325422499	0.903455470756334	0.658531322653397	0.69279066871334	0.604025832803262	0.658531322653397	0.658531322653397	0.658531322653397	0.658531322653397	0.604025832803262	0.604025832803262	1	0.658531322653397	0.604025832803262	1	1	0.644911778012436
hsa23620	0.623465582942731	0.424332504080783	0.410571614964148	0.662478541026584	0.662478541026584	0.662478541026584	0.662478541026584	0.662478541026584	0.55435781005558	0.410571614964148	0.402080297625157	0.402080297625157	0.430205570877666	0.430205570877666	0.430205570877666	0.402080297625157	0.402080297625157	0.402080297625157	0.38870933311412	0.402080297625157	0.402080297625157	0.376589317961155	0.376589317961155	0.376589317961155	0.613671236730908	0.634780522330089	0.634780522330089	0.634780522330089	0.613671236730908	0.537072850612464	0.55435781005558	0.55435781005558	0.623465582942731	1	0.402080297625157	0.623465582942731	0.480094458602053	0.406687426108855	0.406687426108855	0.402080297625157	0.376589317961155	0.402080297625157	0.376589317961155	0.402080297625157	0.410571614964148	0.410571614964148	0.436593021912403	0.416933356666703	0.416933356666703	0.416933356666703	0.416933356666703	0.38870933311412	0.416933356666703	0.339868498015309	0.436593021912403	0.436593021912403	0.410571614964148	0.436593021912403	0.376589317961155	0.55435781005558	0.402080297625157	0.537072850612464	0.565276532958121	0.635096294618701	0.376589317961155	0.431931138126647	0.376589317961155	0.402080297625157	0.625758206672673	0.55435781005558	0.615998586677631	0.410571614964148	0.376589317961155	0.396365416280837	0.38870933311412	0.422076825676813	0.422076825676813	0.422076825676813	0.406687426108855	0.563273391737898	0.410571614964148	0.431931138126647	0.376589317961155	0.692405490285953	0.692405490285953	0.692405490285953	0.692405490285953	0.376589317961155	0.376589317961155	0.623465582942731	0.692405490285953	0.635096294618701	0.623465582942731	0.623465582942731	0.402080297625157
hsa2550	0.644911778012436	0.43892884733678	0.424694606169283	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.402080297625157	0.424694606169283	0.415911201419161	0.415911201419161	0.445003938013776	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.415911201419161	0.415911201419161	0.389543373798594	0.389543373798594	0.389543373798594	0.402080297625157	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	1	0.644911778012436	0.496608921778138	0.420676807578092	0.420676807578092	0.415911201419161	0.389543373798594	0.415911201419161	0.389543373798594	0.415911201419161	0.424694606169283	0.424694606169283	0.451611106904057	0.431275181368456	0.431275181368456	0.431275181368456	0.431275181368456	0.402080297625157	0.431275181368456	0.351559417780407	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa2846	1	0.680602932527488	0.658531322653397	0.673051864005323	0.673051864005323	0.673051864005323	0.673051864005323	0.673051864005323	0.623465582942731	0.658531322653397	0.644911778012436	0.644911778012436	0.690022966219103	0.690022966219103	0.690022966219103	0.644911778012436	0.644911778012436	0.644911778012436	0.623465582942731	0.644911778012436	0.644911778012436	0.604025832803262	0.604025832803262	0.604025832803262	0.623465582942731	0.644911778012436	0.644911778012436	0.644911778012436	0.623465582942731	0.604025832803262	0.623465582942731	0.623465582942731	1	0.623465582942731	0.644911778012436	1	0.770041637801445	0.652301325422499	0.652301325422499	0.644911778012436	0.604025832803262	0.644911778012436	0.604025832803262	0.644911778012436	0.658531322653397	0.658531322653397	0.700268040220764	0.668735160485997	0.668735160485997	0.668735160485997	0.668735160485997	0.623465582942731	0.668735160485997	0.545127922556918	0.700268040220764	0.700268040220764	0.658531322653397	0.700268040220764	0.604025832803262	0.623465582942731	0.644911778012436	0.604025832803262	0.635745463943669	0.604025832803262	0.604025832803262	0.69279066871334	0.604025832803262	0.644911778012436	0.635745463943669	0.623465582942731	0.69279066871334	0.658531322653397	0.604025832803262	0.635745463943669	0.623465582942731	0.676984964726726	0.676984964726726	0.676984964726726	0.652301325422499	0.903455470756334	0.658531322653397	0.69279066871334	0.604025832803262	0.658531322653397	0.658531322653397	0.658531322653397	0.658531322653397	0.604025832803262	0.604025832803262	1	0.658531322653397	0.604025832803262	1	1	0.644911778012436
hsa2911	0.770041637801445	0.524092596855933	0.507096538239573	0.518277959683974	0.518277959683974	0.518277959683974	0.518277959683974	0.518277959683974	0.480094458602053	0.507096538239573	0.496608921778138	0.496608921778138	0.531346415027969	0.531346415027969	0.531346415027969	0.496608921778138	0.496608921778138	0.496608921778138	0.480094458602053	0.496608921778138	0.496608921778138	0.465125041566206	0.465125041566206	0.465125041566206	0.480094458602053	0.496608921778138	0.496608921778138	0.496608921778138	0.480094458602053	0.465125041566206	0.480094458602053	0.480094458602053	0.770041637801445	0.480094458602053	0.496608921778138	0.770041637801445	1	0.847098771548111	0.847098771548111	0.837502475650188	0.78440671666512	0.837502475650188	0.78440671666512	0.837502475650188	0.507096538239573	0.507096538239573	0.539235548591605	0.514953918236049	0.514953918236049	0.514953918236049	0.514953918236049	0.480094458602053	0.514953918236049	0.419771198297028	0.539235548591605	0.539235548591605	0.507096538239573	0.539235548591605	0.465125041566206	0.480094458602053	0.496608921778138	0.465125041566206	0.489550478280022	0.465125041566206	0.465125041566206	0.533477661189578	0.465125041566206	0.496608921778138	0.489550478280022	0.480094458602053	0.533477661189578	0.507096538239573	0.465125041566206	0.489550478280022	0.480094458602053	0.521306611005122	0.521306611005122	0.521306611005122	0.502299180968395	0.695698330381882	0.507096538239573	0.533477661189578	0.465125041566206	0.507096538239573	0.507096538239573	0.507096538239573	0.507096538239573	0.465125041566206	0.465125041566206	0.770041637801445	0.507096538239573	0.465125041566206	0.770041637801445	0.770041637801445	0.496608921778138
hsa2912	0.652301325422499	0.44395819497412	0.429560854599042	0.439032622968756	0.439032622968756	0.439032622968756	0.439032622968756	0.439032622968756	0.406687426108855	0.429560854599042	0.420676807578092	0.420676807578092	0.450102895436685	0.450102895436685	0.450102895436685	0.420676807578092	0.420676807578092	0.420676807578092	0.406687426108855	0.420676807578092	0.420676807578092	0.394006851326997	0.605934613817675	0.394006851326997	0.406687426108855	0.646949762633273	0.420676807578092	0.646949762633273	0.406687426108855	0.394006851326997	0.406687426108855	0.406687426108855	0.652301325422499	0.406687426108855	0.420676807578092	0.652301325422499	0.847098771548111	1	1	0.908157005570202	0.66446996608111	0.908157005570202	0.850581909507444	0.908157005570202	0.429560854599042	0.429560854599042	0.45678577078702	0.436216831541644	0.436216831541644	0.436216831541644	0.436216831541644	0.406687426108855	0.436216831541644	0.355587666408691	0.45678577078702	0.45678577078702	0.429560854599042	0.45678577078702	0.394006851326997	0.406687426108855	0.420676807578092	0.394006851326997	0.414697608761797	0.394006851326997	0.394006851326997	0.451908271442051	0.394006851326997	0.420676807578092	0.414697608761797	0.406687426108855	0.451908271442051	0.429560854599042	0.394006851326997	0.414697608761797	0.406687426108855	0.441598189782348	0.441598189782348	0.441598189782348	0.425497019147949	0.589325201034565	0.429560854599042	0.451908271442051	0.394006851326997	0.429560854599042	0.429560854599042	0.429560854599042	0.429560854599042	0.394006851326997	0.394006851326997	0.652301325422499	0.429560854599042	0.394006851326997	0.652301325422499	0.652301325422499	0.420676807578092
hsa2913	0.652301325422499	0.44395819497412	0.429560854599042	0.439032622968756	0.439032622968756	0.439032622968756	0.439032622968756	0.439032622968756	0.406687426108855	0.429560854599042	0.420676807578092	0.420676807578092	0.450102895436685	0.450102895436685	0.450102895436685	0.420676807578092	0.420676807578092	0.420676807578092	0.406687426108855	0.420676807578092	0.420676807578092	0.394006851326997	0.605934613817675	0.394006851326997	0.406687426108855	0.646949762633273	0.420676807578092	0.646949762633273	0.406687426108855	0.394006851326997	0.406687426108855	0.406687426108855	0.652301325422499	0.406687426108855	0.420676807578092	0.652301325422499	0.847098771548111	1	1	0.908157005570202	0.66446996608111	0.908157005570202	0.850581909507444	0.908157005570202	0.429560854599042	0.429560854599042	0.45678577078702	0.436216831541644	0.436216831541644	0.436216831541644	0.436216831541644	0.406687426108855	0.436216831541644	0.355587666408691	0.45678577078702	0.45678577078702	0.429560854599042	0.45678577078702	0.394006851326997	0.406687426108855	0.420676807578092	0.394006851326997	0.414697608761797	0.394006851326997	0.394006851326997	0.451908271442051	0.394006851326997	0.420676807578092	0.414697608761797	0.406687426108855	0.451908271442051	0.429560854599042	0.394006851326997	0.414697608761797	0.406687426108855	0.441598189782348	0.441598189782348	0.441598189782348	0.425497019147949	0.589325201034565	0.429560854599042	0.451908271442051	0.394006851326997	0.429560854599042	0.429560854599042	0.429560854599042	0.429560854599042	0.394006851326997	0.394006851326997	0.652301325422499	0.429560854599042	0.394006851326997	0.652301325422499	0.652301325422499	0.420676807578092
hsa2914	0.644911778012436	0.43892884733678	0.424694606169283	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.402080297625157	0.424694606169283	0.415911201419161	0.415911201419161	0.445003938013776	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.415911201419161	0.415911201419161	0.389543373798594	0.389543373798594	0.389543373798594	0.402080297625157	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.837502475650188	0.908157005570202	0.908157005570202	1	0.656942567123674	1	0.936602266227514	1	0.424694606169283	0.424694606169283	0.451611106904057	0.431275181368456	0.431275181368456	0.431275181368456	0.431275181368456	0.402080297625157	0.431275181368456	0.351559417780407	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa2915	0.604025832803262	0.411101753128258	0.397769930592752	0.406540712675603	0.406540712675603	0.406540712675603	0.406540712675603	0.406540712675603	0.376589317961155	0.397769930592752	0.389543373798594	0.52165244572475	0.416791696823871	0.416791696823871	0.416791696823871	0.389543373798594	0.389543373798594	0.389543373798594	0.504305173600057	0.389543373798594	0.52165244572475	0.488580862848926	0.364847206693675	0.488580862848926	0.376589317961155	0.389543373798594	0.52165244572475	0.389543373798594	0.376589317961155	0.488580862848926	0.376589317961155	0.504305173600057	0.604025832803262	0.376589317961155	0.389543373798594	0.604025832803262	0.78440671666512	0.66446996608111	0.66446996608111	0.656942567123674	1	0.656942567123674	0.615293897149353	0.656942567123674	0.397769930592752	0.397769930592752	0.422979986179855	0.403933312237378	0.403933312237378	0.403933312237378	0.403933312237378	0.376589317961155	0.403933312237378	0.329271347406755	0.422979986179855	0.422979986179855	0.397769930592752	0.422979986179855	0.364847206693675	0.376589317961155	0.389543373798594	0.364847206693675	0.384006683309471	0.364847206693675	0.877223805102515	0.418463460627904	0.364847206693675	0.389543373798594	0.384006683309471	0.504305173600057	0.418463460627904	0.397769930592752	0.364847206693675	0.384006683309471	0.376589317961155	0.408916407114348	0.408916407114348	0.408916407114348	0.394006851326997	0.545710443124258	0.397769930592752	0.418463460627904	0.364847206693675	0.397769930592752	0.397769930592752	0.397769930592752	0.397769930592752	0.364847206693675	0.364847206693675	0.604025832803262	0.397769930592752	0.488580862848926	0.604025832803262	0.604025832803262	0.389543373798594
hsa2916	0.644911778012436	0.43892884733678	0.424694606169283	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.402080297625157	0.424694606169283	0.415911201419161	0.415911201419161	0.455084021608769	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.460717265967741	0.415911201419161	0.47656518544918	0.389543373798594	0.446352032696837	0.446352032696837	0.402080297625157	0.47656518544918	0.415911201419161	0.425332285864191	0.402080297625157	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.837502475650188	0.908157005570202	0.908157005570202	1	0.656942567123674	1	0.936602266227514	1	0.424694606169283	0.424694606169283	0.451611106904057	0.431275181368456	0.431275181368456	0.431275181368456	0.431275181368456	0.402080297625157	0.431275181368456	0.351559417780407	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
hsa2917	0.604025832803262	0.411101753128258	0.397769930592752	0.406540712675603	0.406540712675603	0.406540712675603	0.406540712675603	0.406540712675603	0.376589317961155	0.397769930592752	0.389543373798594	0.389543373798594	0.416791696823871	0.416791696823871	0.416791696823871	0.389543373798594	0.389543373798594	0.389543373798594	0.376589317961155	0.389543373798594	0.389543373798594	0.58782524186673	0.56109062709398	0.364847206693675	0.376589317961155	0.599070328277087	0.426800641771733	0.599070328277087	0.376589317961155	0.364847206693675	0.376589317961155	0.376589317961155	0.604025832803262	0.376589317961155	0.389543373798594	0.604025832803262	0.78440671666512	0.850581909507444	0.850581909507444	0.936602266227514	0.615293897149353	0.936602266227514	1	0.936602266227514	0.397769930592752	0.397769930592752	0.422979986179855	0.403933312237378	0.403933312237378	0.403933312237378	0.403933312237378	0.376589317961155	0.403933312237378	0.329271347406755	0.422979986179855	0.422979986179855	0.397769930592752	0.422979986179855	0.364847206693675	0.376589317961155	0.389543373798594	0.364847206693675	0.384006683309471	0.601477489499593	0.364847206693675	0.418463460627904	0.364847206693675	0.389543373798594	0.384006683309471	0.376589317961155	0.418463460627904	0.397769930592752	0.364847206693675	0.384006683309471	0.376589317961155	0.408916407114348	0.408916407114348	0.408916407114348	0.394006851326997	0.545710443124258	0.397769930592752	0.418463460627904	0.364847206693675	0.397769930592752	0.640868838703515	0.397769930592752	0.397769930592752	0.364847206693675	0.364847206693675	0.604025832803262	0.397769930592752	0.364847206693675	0.604025832803262	0.604025832803262	0.389543373798594
hsa2918	0.644911778012436	0.43892884733678	0.424694606169283	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.434059074310257	0.402080297625157	0.424694606169283	0.415911201419161	0.415911201419161	0.445003938013776	0.445003938013776	0.445003938013776	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.415911201419161	0.415911201419161	0.389543373798594	0.389543373798594	0.389543373798594	0.402080297625157	0.415911201419161	0.415911201419161	0.415911201419161	0.402080297625157	0.389543373798594	0.402080297625157	0.402080297625157	0.644911778012436	0.402080297625157	0.415911201419161	0.644911778012436	0.837502475650188	0.908157005570202	0.908157005570202	1	0.656942567123674	1	0.936602266227514	1	0.424694606169283	0.424694606169283	0.451611106904057	0.431275181368456	0.431275181368456	0.431275181368456	0.431275181368456	0.402080297625157	0.431275181368456	0.351559417780407	0.451611106904057	0.451611106904057	0.424694606169283	0.451611106904057	0.389543373798594	0.402080297625157	0.415911201419161	0.389543373798594	0.409999737515252	0.389543373798594	0.389543373798594	0.446788861950344	0.389543373798594	0.415911201419161	0.409999737515252	0.402080297625157	0.446788861950344	0.424694606169283	0.389543373798594	0.409999737515252	0.402080297625157	0.436595577289599	0.436595577289599	0.436595577289599	0.420676807578092	0.582649074000529	0.424694606169283	0.446788861950344	0.389543373798594	0.424694606169283	0.424694606169283	0.424694606169283	0.424694606169283	0.389543373798594	0.389543373798594	0.644911778012436	0.424694606169283	0.389543373798594	0.644911778012436	0.644911778012436	0.415911201419161
